,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
01,0.0,1.1720966611693704,3.2670791594330697,0.5693160688483764,0.7323885721054436,2.0054233456262867,1.9380137201707541,1.1598784722803872,1.3261772549212831,1.2739156921842272,1.4213877727117625,1.347502095298423,1.3370172753014324,0.9813889693544028,0.9179899402553876,1.0291730655125009,0.7895592430075796,0.9855770407877931,0.8245582816731486,0.4648279510046437,0.49055423454850905,0.6636181257643189,1.4519458823069693,0.760091367420242,1.630509620542827,1.7462146176092435,1.0768485318986005,0.7831308229272851,0.7098358982203923,2.7651665274052553,0.9999865376894147,1.5589018451997834,1.7238942989963053,0.7625147721819187,1.250247274422506,0.6949940047385835,0.6406742823986674,0.5805282184143271,0.8283574058666295,1.3356272255493247,1.377244572162982,1.9640647496671848,1.8870373737950483,1.0228382883448177,1.6662142938437368,1.32383570309886,1.7180639064162273,0.9521533942801267,1.0111185780693066,0.5917442021277507,1.4265538481009412,8.640208854650425,0.7724106884465788,1.4780510783870777,4.519102890353025,1.379791468945175,2.0612951723837503,1.7075779755101448,0.4124708252880573,0.7582064613623876,2.6937608943998406,1.0153295343823483,1.0129012997221245,0.719109038445582,1.5852046225023821,1.9656839330858573,0.9328564558989987,0.717870143594021,1.769549781244717,0.8035271694884634,1.2005934269068441,0.5381727873795822,0.6823400093488702,0.8507467182504038,1.1411454248266983,0.7515903884356294,0.5210945991715218,1.7193232488667667,1.620432841429991,0.6744015529588022,2.708955786219489,0.6282813287404769,1.774567032677093,0.7366744196977637,0.3481163627942657,0.7496769596606425,0.858722691121797,1.314747941195085,0.742994534961919,0.8557023877089998,0.4051659876023298,0.6204316278390377,0.38054324472672224,0.8125218364468028,1.0633189830139655,0.7843950785071624
02,1.1720966611693704,0.0,2.558439995151863,1.2893202979217184,1.1525599369041477,2.0045703981552756,2.5084821126032506,1.5995132975535375,1.709737424183471,1.9143391717227898,1.3301481999726774,0.7473641738641434,1.164565553954451,1.4749844353271342,0.9931500017954543,0.8915483540557508,1.2326716655192027,0.8851777130452106,1.4362061368857724,1.149174488575989,1.0121350410447159,1.405773699056789,1.0464789854276053,0.9956699108895699,1.4184170652111947,2.0441201198068346,0.7280701323326829,0.9125255196594623,1.142803302039189,2.1865058475604546,1.0879231140144305,1.6913451783415356,1.2984976679697573,1.1944196984873807,1.554408631311024,1.2494689075422396,1.1627512016752144,1.1821787144392677,1.0164879168159022,0.7953976300840091,1.0199918355531228,1.539775463226911,1.5840244059220412,1.1230305272957055,1.964632246639284,1.1767183691536767,1.324373902600197,1.2718982910429846,1.6483348195308147,1.0867983905108627,1.096292092263578,7.888925788724921,1.3086269440762037,0.7333320081397329,3.8104877853728496,1.5743276911473496,1.4967419673612405,1.3540891999442302,1.1481991731676608,1.29967043022201,2.055434155582417,1.3963396056706632,0.8963916038813934,1.2821700533714133,1.2078482963666402,2.5644983917577098,0.9984231093739248,1.116515257583727,2.3069174875025737,1.1068727212827,1.2385139827634601,1.2042774816546022,1.0796992221600634,1.0910375743878884,0.995627503254802,1.4104806291541454,1.2008094793853412,2.1841049139759177,1.163387929733612,1.3968973947231709,2.094543287032521,1.0381080853295654,1.739741744201069,1.2068592523520958,1.1739676669731225,0.9032601057323786,1.2788359203725166,1.084068051300542,1.0922094934853543,1.5036253355251772,0.9849775150074502,1.3492041765899039,0.9478327567940915,0.8283364115516078,0.7320486964203435,1.3101572090395432
03,3.2670791594330697,2.558439995151863,0.0,3.3308894645014906,3.1595801850226937,2.913036623373213,3.8566231142566054,3.0326474143021978,3.167705404942121,3.4448506510246197,2.295577153768154,2.2376972078786177,2.2440251468289674,3.1393569043800227,2.9314244968028955,2.5314571854862686,3.006415011663472,2.4775496227255145,3.155450061009251,3.2383841864425835,2.999887601918283,3.3413665570716047,2.064328405418519,2.880584650664871,2.2839433969527754,3.459034293730788,2.3971411155889477,2.683512729379317,3.0098202152729683,0.9270812826951789,2.5353850861954945,3.3123684069149766,1.8104671922583635,3.0492457142088396,3.3767221282456017,3.144684294234622,3.051723678222983,3.11577697425706,2.870689765374887,2.3856225166880263,2.363764020202258,1.5364293317021598,1.7135748966171052,2.743323094662191,3.5548415064331516,2.1821322436587294,1.8625008268724526,2.9289550570341323,3.329353247973307,3.0695562898970166,2.03371343091211,5.853456779447324,3.0172168702008944,2.322654254774083,1.5920596351356338,3.2370844737756235,1.521737114874078,1.825900928541405,3.103652554674233,3.3093206782118454,0.7617053647164505,3.2060290732189296,2.5318599524199796,3.3923578425518945,2.0426794206738457,4.342311641222548,2.9018741174645526,2.973355822096972,3.8341090656644865,2.815946613777611,2.801866864537319,3.2118709346155203,3.063373889143868,2.9012183846526995,2.5319812909504456,3.3920818965978805,3.2277075896150973,3.849827331072711,2.0535293215319386,3.2591785785771474,0.8618823153737895,3.028652436902699,2.8089102662822176,3.1305376174586637,3.269891884953861,2.6625954309663764,3.1390334741416033,2.378879594825138,2.860559914497268,3.4221877461762586,3.1702778581549693,3.43473251012968,3.017068955040499,2.7531304270852597,2.489904433087289,3.080742807414983
04,0.5693160688483764,1.2893202979217184,3.3308894645014906,0.0,0.5068871252820247,2.2297293895569013,2.204245469585374,1.4136567447311381,1.6317283468359502,1.5541635510155614,1.3513596625848818,1.4670501461665717,1.3212473025340845,1.3441879875195277,1.0231776615616393,1.089783889872269,0.755546962962796,0.9653932325106238,0.7753742228890388,0.556140102696404,0.7479769808685754,0.5312863926424605,1.4297224849417638,0.6774944782156559,1.5620182309666581,2.009684996941411,1.206973529663097,0.8679755276172549,0.6545435589582117,2.812018371248398,1.0096638947192689,1.694507893082185,1.6911851460111473,1.0378275437222577,1.3969956479885766,0.5480580762942312,0.5709115854649441,0.6671335100964771,0.8129168393355016,1.5110488360617487,1.583899065037409,2.0620412579392338,1.9601051423835494,0.9491872459418401,1.8768347427533258,1.3934231510172608,1.7853102516151376,1.2592527698766909,1.3479957326150094,0.5524391906467622,1.5524730249022345,8.81988203550703,1.1593222159112402,1.6634826587713174,4.616210967117727,1.6333571369442028,2.163954162116498,1.7747511730138301,0.6069744278800554,1.1541242470091126,2.769253917873405,1.266923992183709,1.0177688409773813,0.4294812021619546,1.6465719718275735,2.0049784957156516,0.9942282112022303,0.7461910572779377,1.9835034216212784,1.0147641172858755,1.3577039163182434,0.30694067786573265,0.5254933650089058,0.6335311825674704,1.0372526541044702,0.46091165670755624,0.8469700663512676,1.8062333071450587,1.7093954418848671,0.9187139966780571,2.7828437967873594,0.6358790064205342,1.969349938932795,0.5308478483742958,0.4370738608396515,1.0634209790613116,0.6993000748045507,1.646806315425081,1.011353811763311,1.0896247550303673,0.5148454679136796,0.4168538684529853,0.5439198393111988,0.9011062783496396,1.179743551569265,0.6226161886948035
05,0.7323885721054436,1.1525599369041477,3.1595801850226937,0.5068871252820247,0.0,2.1752297989457716,2.22157268147333,1.4159287707975006,1.6665789790227565,1.6284865817131684,1.1193479857992739,1.3693139520644602,1.1425016374828216,1.365973422274405,0.9584440686785934,0.9435787108695002,0.6014923388019378,0.789224287847656,0.7165158847924039,0.6609298379318851,0.789406263608608,0.6216755961620412,1.2001420270702046,0.6002864764672421,1.328856044953977,1.978299259236662,1.0556470315051865,0.6399804073871597,0.6941143730151808,2.582041108897248,0.7630305025711365,1.6514176413411903,1.4658127379453862,1.0364274026571427,1.4313715623721448,0.4918105379071848,0.3300531926104453,0.6635853039169777,0.814204070106072,1.3969704245535457,1.4549695544891992,1.8340217758948472,1.7315337048836008,0.7724795611161749,1.8451228846158843,1.1882907829481748,1.5261399782073963,1.2593579208402614,1.3867947303184969,0.6175707140600741,1.3958030508572443,8.612643469153575,1.20194315521841,1.5239472141197552,4.401018804663887,1.7185605057415025,1.9299378769882098,1.5387814323327824,0.6545873592154552,1.1217951034210636,2.551493271744678,1.311164891584684,0.8571553634459325,0.39787055021867707,1.4567999995265934,2.092571641336064,0.945334408236275,0.6735759240713661,1.9910448628928081,1.0024814081833173,1.3414890811324525,0.541027715235851,0.30598193695101095,0.5287066032587533,0.7949138981444274,0.6642253379076264,0.8350900220249771,1.9297063361005633,1.6114111026724929,1.0089372300096668,2.5928947300806304,0.6585933044470846,1.830595570962338,0.40436619696135373,0.6211981701090792,1.0886155179621704,0.6562365665527117,1.5538479705261903,1.0458580875742538,1.143535014835984,0.5734889860865482,0.6724526735960826,0.5750942122193186,0.776877219120507,1.0974183652185678,0.5103827769207132
06,2.0054233456262867,2.0045703981552756,2.913036623373213,2.2297293895569013,2.1752297989457716,0.0,1.4770609331111184,1.2162284944843127,1.0053750531275087,1.3418964713529797,2.052723671761102,1.6429050525459465,1.857416428109201,1.3472513068484375,1.5688261492608195,1.6901389977094778,2.1601370730189706,1.9901368726334585,2.252180503114558,1.900055182272142,1.776090108320811,2.2906669766938363,1.8904759805292066,2.0693501071256586,2.472259942634955,1.1254282753993752,1.938782008973354,1.979832576212866,2.0790992720339743,2.4108225375669354,1.8776672029457324,1.2764297088895609,2.193981447290316,1.5781444175963637,1.401381994564995,2.2258789799419993,1.9766157694517408,1.9665349024323417,2.269497336387705,2.0422335832353213,1.7294638448935526,2.008350791184545,1.945529606834923,2.2824171727990716,1.413345188252977,1.7554597391838969,1.8427270026539126,1.253807580789808,1.5297678981773581,2.029310782428008,1.9661194356911438,7.920846692539645,1.403013828309303,1.520191698827063,3.7757600158291997,1.5047394315533502,1.8887112750788968,1.8933159075356505,1.953149100743455,1.839240898697653,2.4632174248035925,1.1886167376222172,1.9911832859128797,2.3655448726536785,2.1755492359965842,1.995732607781951,2.290707575324942,2.10380809273939,1.5244247776112232,1.4268549151081158,1.2010316031203951,2.269470314562187,2.0118532724278597,2.0080041922849663,2.1061714656827917,2.4596799276718966,1.905289525856718,1.6021502696283731,1.4203197015337679,1.5616946177269968,2.4961274940969687,2.0913788740829085,1.3889257213466295,2.250169589108637,2.0089135748274334,1.663910036595972,2.312102369351534,1.2569930178688002,1.5859133016595213,1.5121261939161585,2.088211597118508,2.420587998371809,1.9066996097445332,1.922644055807059,2.1173398473106118,2.282828194723981
07,1.9380137201707541,2.5084821126032506,3.8566231142566054,2.204245469585374,2.22157268147333,1.4770609331111184,0.0,1.3757158415862862,1.2004671955070787,1.0893405280794801,2.4816289893083883,2.374855317926079,2.352104991685706,1.3626644802354797,1.9281297813533624,2.085304604872662,2.20992542593777,2.3360255745067704,2.2507221423624086,1.954323825794024,1.9144972932474587,2.2003738796483034,2.5046339627230196,2.220584681681777,2.8236208164112315,0.7198130187142429,2.3203809807154343,2.2171003971403636,2.2154094298265234,3.3425378225039597,2.1918190017376196,1.3233531778055239,2.7921472246963766,1.721006800585537,1.4305234248427103,2.2342420935211136,2.0509185207766536,1.9803492356027383,2.4307175523625912,2.5227667436208137,2.239491995373631,2.6996920760397956,2.6343387867290255,2.4516675722870747,0.9815071188850861,2.2677693486560075,2.4695167545207104,1.5714777300916571,1.21825074020869,2.13111445809176,2.4526970451020613,8.964671774449288,1.5210152279403133,2.3458190567182133,4.850477390419305,1.6862526642041826,2.672532464218413,2.5513652965033944,1.987222243005333,1.6404898625861055,3.3342003751147207,1.400273070523899,2.326591339309621,2.342945744311288,2.6216523821898514,1.3393570890125674,2.4596008611449034,2.150651055093349,0.7856299016038434,1.6812414054998674,1.8142649232963752,2.2433216169632333,2.142998464094684,2.255772886547265,2.481943161699289,2.3816156087060847,1.7914933038979615,1.3361756899467259,2.334534675995341,1.5456306711536192,3.347738055611134,2.213577479650029,1.5874956735681942,2.3092752029435517,1.9937101081129704,2.013568901041262,2.398428726145015,1.9072821482223685,1.8712110529889923,1.2752994681809686,2.1017637967393608,2.3498667834631966,1.9865717677949393,2.135796869049552,2.4465126713400838,2.304934690229946
08,1.1598784722803872,1.5995132975535375,3.0326474143021978,1.4136567447311381,1.4159287707975006,1.2162284944843127,1.3757158415862862,0.0,0.6109522858480054,0.5376137209266624,1.5766750750527943,1.4132030202175885,1.3770223817854415,0.5902630815315576,0.9491553046363393,1.1296875406030054,1.4754248300044575,1.3602190081380505,1.5597021730877683,1.0224155941371817,1.0433156871864468,1.533359270959077,1.5540099807585068,1.3845575140986532,1.9764053278779556,1.1768941188521675,1.3702988880337155,1.2922440439491216,1.4060116270654537,2.4787114542698454,1.2634840855831935,1.098716983360745,1.8643298184839836,0.7462707692229806,1.0810235158456822,1.4943985885881297,1.2101219342044889,1.200865390100594,1.5667236539893008,1.7034849022669172,1.5321757665437659,1.8187524183042363,1.7378272854112118,1.567995028816093,1.0948916745973871,1.3632135273345183,1.560260960806386,0.6332861198382083,0.8650409949754946,1.3423498811427292,1.4982902477094984,8.268970224068143,0.6340929854890922,1.5015721800592792,4.08125987983196,1.123420002477526,1.7334032259025614,1.659218208183841,1.0756749672259824,1.0586008231995643,2.4980147977754075,0.650199554207249,1.4413010249266929,1.5580203277624118,1.8487273771613106,1.8025535283778122,1.7454197011514254,1.4151229823242584,1.207817585813337,0.7506245601598481,0.8451024984334572,1.46679348848679,1.2519169680604705,1.261998412398085,1.6062538356042577,1.7070113118447654,1.0176891055770823,1.5609024273990666,1.2470882560282361,0.706510051190539,2.4577447281664866,1.2982336424166905,1.4714350112502546,1.4885946635574405,1.2096878072916877,1.0109123085441545,1.7049908718146887,1.0931402877825582,1.0219751920869729,0.9014675036987779,1.262113122011541,1.5779434654741669,1.1152446071209692,1.3690953403463217,1.6224426494909094,1.540561703905568
09,1.3261772549212831,1.709737424183471,3.167705404942121,1.6317283468359502,1.6665789790227565,1.0053750531275087,1.2004671955070787,0.6109522858480054,0.0,0.6278885542753905,1.8730663567954142,1.5203046821101167,1.6741767468904976,0.550189895852825,1.173016701908332,1.4243672190465249,1.6679077967260425,1.6286555211063127,1.7796431801170323,1.259029567348207,1.1961908363237546,1.747125406390938,1.7618574298934888,1.568350875421978,2.298134602844701,0.948073784092664,1.564264323617209,1.5255573483077978,1.6223212170625478,2.650939896952384,1.5110868092778107,0.9668351073244149,2.0901103819550784,0.8709881511662425,1.033932133578158,1.6691290070383629,1.4703190720291681,1.440832443444092,1.784685450227167,1.688158437462593,1.4885269242084596,2.056486763903731,1.945308589769019,1.7775289943873454,1.0575774022472262,1.5794688034809772,1.8521253797518151,0.720647207429875,0.8259901197411865,1.5484201672285445,1.7751319619579804,8.352966831933609,0.741686249289922,1.5109522036861736,4.190818852999997,0.7883530328097293,1.9376840938404607,1.860469177581996,1.382398829564998,1.1310512010080314,2.6494851941082724,0.6790919797908423,1.6793100620002486,1.7784884515254664,1.9877995600633915,1.7038126545267487,1.8422383994558997,1.6082368867003713,1.0283249998014365,1.0207930281540147,1.007151265781854,1.6987824896051118,1.4692264502719363,1.5218535529948227,1.799899773428985,1.8920845479316215,1.2410114862105388,1.421965754845594,1.419627718343307,0.9401030414230203,2.6925034777201144,1.6038728238890307,1.4150156530945197,1.6861999262558085,1.4259018329545838,1.1638251166040894,1.8404536180286835,1.1316630770340985,1.0202865720236645,0.9119253070271797,1.4566727023036454,1.801824361969856,1.335622451078327,1.5266230168776616,1.7174281073577817,1.7598459890308067
10,1.2739156921842272,1.9143391717227898,3.4448506510246197,1.5541635510155614,1.6284865817131684,1.3418964713529797,1.0893405280794801,0.5376137209266624,0.6278885542753905,0.0,1.9822176478361668,1.7760609423494609,1.8083099111633523,0.6817582390741499,1.2885607219317616,1.506451207706425,1.6928625304755962,1.7253370523586606,1.7423928045304276,1.212733837540704,1.2837236674418793,1.6928277164992995,1.9695095943905112,1.6459737787234834,2.3405930515203774,1.064066479839912,1.762834713332031,1.6050521541836757,1.6460262123419922,2.914515021122615,1.622004206406435,1.1365141512585508,2.271267007497295,0.9749247068289515,1.14841691997716,1.685580882977962,1.4478595129101717,1.4263285856549426,1.8221324539305255,1.9890282413249736,1.8146702066188272,2.247461262771979,2.1656913669961373,1.8598592739393327,1.0115615619912812,1.7680015871626162,1.993915063083909,0.8919133928654409,0.8680252758212661,1.5655066996041689,1.9258127567128651,8.609987245912434,0.8324555037240111,1.8465572309722302,4.4711497975193675,1.139102182949956,2.1854867148225985,2.0909034663461075,1.3027120368536684,1.1344948163973865,2.9243526425046706,0.7644821255777918,1.7954069563868462,1.7082878581113399,2.218467918501066,1.5526475218919167,1.981380007980256,1.661726021742205,0.9536581158897264,1.0706558682346847,1.178213910556012,1.6400326118109174,1.4827203854374744,1.5463073293430492,1.9367865462903138,1.8405704274134198,1.163418448088118,1.385159781949792,1.6935517019630661,0.8465572731550413,2.8997669535253605,1.56023110546564,1.6530089994431658,1.6962777241689946,1.3685326906534108,1.3088035443786499,1.8820671983272195,1.41399236137217,1.242015272383155,0.9258133210283097,1.4495210589803602,1.7214189965947517,1.340914546721879,1.665964860400298,1.920355907636818,1.7461356268617558
