unit_id,window,radius_m,population_weight,weighted_departures,expected_departures_per_resident,population_reached,reach_fraction,support_points,strict_cross_city_accepted
CHI:41,sunday_am,800,29456.711227003998,2193796.186143995,74.47525860024948,29456.711227003998,1.0,422,False
CHI:41,weekday_am,400,29456.711227003998,2290589.2484158464,77.76120120008451,29456.711227003998,1.0,422,False
CHI:41,weekday_am,800,29456.711227003998,4095530.098183872,139.0355517498965,29456.711227003998,1.0,422,False
CHI:42,saturday_am,400,24424.129770466963,1189292.1806271232,48.693328761509655,24406.393177982958,0.9992738086207906,587,False
CHI:42,saturday_am,800,24424.129770466963,2258094.5712138023,92.45342996597704,24424.12977046696,0.9999999999999999,587,False
CHI:42,sunday_am,400,24424.129770466963,904922.4478681089,37.050345554678394,24406.393177982958,0.9992738086207906,587,False
CHI:42,sunday_am,800,24424.129770466963,1775104.7612889651,72.67832172409175,24424.12977046696,0.9999999999999999,587,False
CHI:42,weekday_am,400,24424.129770466963,1677656.6921422733,68.68849403882767,24406.393177982958,0.9992738086207906,587,False
CHI:42,weekday_am,800,24424.129770466963,3341470.7309989273,136.81022670618745,24424.12977046696,0.9999999999999999,587,False
CHI:43,saturday_am,400,53730.69823315294,2421089.6571660563,45.05970956603341,53398.35595819523,0.993814666738266,1266,False
CHI:43,saturday_am,800,53730.69823315294,4709119.883704958,87.64300555467813,53729.31298214958,0.9999742186301516,1266,False
CHI:43,sunday_am,400,53730.69823315294,2029760.301966372,37.77654802025201,53398.35595819523,0.993814666738266,1266,False
CHI:43,sunday_am,800,53730.69823315294,3990526.0308830338,74.26901495988372,53729.31298214958,0.9999742186301516,1266,False
CHI:43,weekday_am,400,53730.69823315294,3379014.0056724325,62.887960082147444,53398.35595819523,0.993814666738266,1266,False
CHI:43,weekday_am,800,53730.69823315294,6501272.192777164,120.99735172929032,53729.31298214958,0.9999742186301516,1266,False
CHI:44,saturday_am,400,31765.92712292217,1097420.6368928126,34.5470992439858,30904.29880555875,0.9728757069161166,1217,False
CHI:44,saturday_am,800,31765.92712292217,2100383.323938926,66.12063661202879,31765.92712292217,1.0,1217,False
CHI:44,sunday_am,400,31765.92712292217,975595.0850673033,30.711997836301702,30904.29880555875,0.9728757069161166,1217,False
CHI:44,sunday_am,800,31765.92712292217,1860143.209273968,58.55781265492156,31765.92712292217,1.0,1217,False
CHI:44,weekday_am,400,31765.92712292217,1610320.9223065032,50.69333931527224,31301.67267892348,0.985385144208063,1217,False
CHI:44,weekday_am,800,31765.92712292217,3151022.6928026965,99.19504885248354,31765.92712292217,1.0,1217,False
CHI:45,saturday_am,400,9407.324205063353,242603.9150834893,25.7888332319738,7646.340404578909,0.8128071530120521,478,False
CHI:45,saturday_am,800,9407.324205063353,578371.0427874316,61.48093019650923,9407.324205063353,1.0,478,False
