unit_id,gross_area_km2,road_length_km,road_density_km_km2,connector_3arm_candidates,strict_cross_city_accepted,share_motorway,share_trunk,share_primary,share_secondary,share_tertiary,share_residential,share_living_street,share_unclassified,share_unknown
SP:15,8.771692981509439,160.2061632416558,18.263995739404848,1104,False,0.0,0.09561217198129274,0.08567064078992323,0.038245011612748396,0.09196218856937086,0.64249802717339,0.004335488693769977,0.0210932847924116,0.020583186387093107
SP:16,12.935769817661534,182.36433016443613,14.097678973496382,1281,False,0.0,0.04034833088087994,0.12326292342785887,0.059113482897220335,0.1087805140138339,0.6372449901040738,0.0021590657311808437,0.0017642191560971983,0.027326473788855072
SP:17,12.594796647835174,244.90158893847246,19.444663997855557,1621,False,0.0,0.0,0.06526280048696341,0.01742718084713277,0.10372212139839568,0.7774154878419874,0.016212153599689243,0.0017817973557871167,0.018178458470044387
SP:18,13.723059975730614,202.94135412350792,14.788345637373297,1362,False,0.04051689944937774,0.00048550372911501275,0.07150482636150592,0.03900377788163818,0.06533999368662732,0.7382178627172803,0.02171783717598335,0.007214402346341073,0.015998896652131132
SP:19,13.772405637651358,280.20298721455447,20.34524647230316,1987,False,0.0,0.0,0.060320275637642126,0.05567671216517051,0.07132417317334629,0.7957514915516184,0.0031523353683073256,0.0011546352700087597,0.012620376833906497
SP:20,7.901213143195016,162.49789797448304,20.566195978959975,1236,False,0.0,0.07002855202247958,0.00529824349500434,0.1245814546491069,0.08626986058034065,0.6847752182023312,0.005067687163894437,0.0,0.02397898388684281
SP:21,7.2030240458303725,142.29172304996172,19.754442320976338,985,False,0.023190502057190216,0.04376846998741669,0.10360071311350523,0.06080077302247478,0.1575949100555841,0.5958689931541253,0.0003932146092357535,0.0005896977905459573,0.014192726209921914
SP:22,12.306496049882531,251.45218572210288,20.432476043780394,1751,False,0.0,0.004554707634752833,0.06275649167122177,0.02168831296509299,0.08935765629228705,0.8072869812460147,0.0003604917550027573,0.0,0.01399535843562778
SP:23,27.964319787219782,328.87850276974274,11.760647327457841,2253,False,0.0,0.0,0.10453329196759996,0.03471900886448082,0.08164161215561716,0.7639839733755903,0.0009781376900357486,0.003861049810105725,0.01028292613657028
SP:24,10.35370148305785,178.37505917439074,17.228143912230088,1157,False,0.0,0.000765146024327063,0.07931292350185387,0.03334892805700773,0.06648993965201018,0.7985610033784137,0.006041318942734922,0.0,0.015480740443652349
SP:25,14.934637831233179,220.7145782807928,14.778703091092503,1589,False,0.0,0.0,0.01873003634877292,0.03665153649395148,0.07059904094107378,0.8296933868013384,0.015615788622161043,0.011182110235710098,0.0175281005569923
SP:26,3.815051152128025,62.631173979623725,16.416863492036857,382,False,0.0,0.0006597008300198156,0.24659592191796262,0.08476514269302549,0.08374358188413539,0.5675183575092712,0.0034360777142039417,0.0,0.013281217451381616
SP:27,11.942406213905338,157.78606754414415,13.212250924811395,1160,False,0.004652281875463102,0.05716604850149638,0.002957089121011644,0.10264442583332216,0.05049309519031032,0.7619995045122684,0.0006773442482354178,0.0,0.01941021071789264
SP:28,9.36753651835665,151.9967447202495,16.22590362176825,997,False,0.0008171555679693239,0.0,0.054555603237354054,0.08216451013244012,0.10063904837750556,0.7494996542732484,0.0032718375186608657,0.0008547999013763154,0.008197390991445402
SP:29,10.922787696577911,214.050994942898,19.59673673873198,1508,False,0.012061119991033051,0.023911089875085258,0.001535839820137245,0.11666832587443074,0.08945019986570328,0.7395044448103364,0.0015545220598441147,0.0,0.015314457703429802
SP:30,92.90469572001423,633.4738714498204,6.818534483541209,3586,False,0.029124268708130684,0.0,0.011574988656959552,0.0694218363469145,0.06092108063848595,0.7749850316240989,0.0013434420633672765,0.04311220532776537,0.00951714663427783
SP:31,8.938489207347736,137.05619044046279,15.333261277285878,834,False,0.0,0.0,0.03503390145496216,0.0512480658455915,0.05267371065659277,0.8435816971785901,0.0025290971986985356,0.0,0.014933527665565117
SP:32,9.07869903811351,159.7073549660607,17.591436206398,998,False,0.0,0.14986480327292412,0.14834986476184484,0.011596683668406214,0.07869860835731891,0.5863008010914499,0.00311447484026695,0.0014545921958164132,0.0206201718119727
SP:33,19.42926141550844,261.31226660061157,13.449418431934427,1626,False,0.0,0.028948623985540003,0.03170908805978404,0.07363046089641957,0.06706046358130675,0.7784969867420737,0.0005523670518402062,0.010823297081543747,0.008778712601492144
SP:34,11.003088072636462,187.90213816127246,17.077218406400434,1289,False,0.0,0.08276801414720442,0.06168434922990729,0.1446363385162193,0.09543446090045643,0.5891980302066248,0.006464272154756512,0.0,0.019814534844831398
SP:35,10.025631331629315,213.22026773126504,21.26751529936954,1502,False,0.03506603715767385,0.1183590549172598,0.15770964491906428,0.00038879378515069643,0.12436856900687523,0.5226567598496014,0.002757898319999394,0.0,0.03869324204437542
SP:36,12.141129412752896,258.2364835162444,21.269560247417832,1808,False,0.0,0.0,0.035086166352844915,0.049698393575507795,0.06030938046678642,0.8181224852975449,0.025823929621720226,0.0,0.01095964468559577
SP:37,14.72357737637884,294.17118328915814,19.979599778590458,1861,False,0.0,0.05497872001374936,0.061823143086286496,0.04437030701466104,0.10912411839812393,0.7097920890551728,0.005778867429230029,0.0003244749096546722,0.013808280093121652
SP:38,14.008352781726165,265.31481354353105,18.93975813413502,1865,False,0.05428127038028886,0.0016562443581873074,0.046322142850993994,0.03405770619171232,0.0989121787138654,0.742171009797005,0.0012759499403151066,0.0022973861740940658,0.01902611159353787
SP:39,7.464009969051396,144.9067784506776,19.4140655025269,980,False,0.08868818104343558,0.02165724174216285,0.03553577920734344,0.057153507556316714,0.08931436933891419,0.685536213043371,0.0047919358490008945,0.001221902204096385,0.016100870015358877
SP:40,4.574780978707522,79.48741991841159,17.37513124417785,410,False,0.15755147632793604,0.06984689389813907,0.03362125281179414,0.143756540862113,0.08829144923084749,0.48679706145045293,0.0027885216242741406,0.004538196029849014,0.012808607764594289
SP:41,6.598804615221956,99.48377999380219,15.076030553218004,631,False,0.0604210912296899,0.11597869120754893,0.04105497831885959,0.09298148728150575,0.10740550143046045,0.47730133232365574,0.0016014818479072178,0.03335663336589517,0.06989880299447737
SP:42,28.11093061049601,277.32391936353946,9.865341108984586,1421,False,0.07358871996386397,0.0,0.03446883767091121,0.08170558273264285,0.040912651277718176,0.6961017044168482,0.0020609623155390167,0.0439722301352064,0.027189311487270048
SP:43,36.363962369191015,385.44983848870544,10.599775529832629,2241,False,0.0,0.0,0.050281210244327905,0.01875617286694227,0.055140038139775714,0.8507021095906003,0.0010107257194444529,0.0033138534000608246,0.02079589003884861
SP:44,9.250981478878856,164.0578771248396,17.73410502435922,1140,False,0.0,0.0,0.0,0.025264961732117886,0.08806956470811572,0.8715829744601856,0.0,0.012162902398388452,0.0029195967011922774
SP:45,6.186085007219677,100.82171278907401,16.298145381352935,606,False,0.0,0.0,0.13196021407035913,0.11818657003954303,0.16416800446101926,0.5310433367275592,0.007103117919397519,0.015674206109234867,0.031864550672886974
SP:46,26.046932921669857,315.1023858404798,12.097485212100695,2014,False,0.010912841124726671,0.0,0.05490439820658608,0.07057835337748437,0.046588435933004935,0.7757659240247213,0.005595555555976819,0.007737562264153585,0.02791692951334623
SP:47,14.56578831887974,169.23484168097306,11.618653105209274,1043,False,0.0,0.05619630269325276,0.006776466484364555,0.10758915539716214,0.04993810331890425,0.6587589459006608,0.03399334944788148,0.05814923204735592,0.028598444710418086
SP:48,10.28221131495204,170.8772413897117,16.618724917783773,1160,False,0.03726350458863953,0.05168831264845401,0.1170723684222915,0.02870145784810723,0.16267666319055046,0.5539776518383485,0.004769647108333497,0.004105350391639878,0.03974504396363542
SP:49,3.6507109854241024,62.987109369684745,17.253381497787217,383,False,0.0,0.08130925596948266,0.06037050345719215,0.06542830029164193,0.20350214208897408,0.5673314741623123,0.0010212780723390404,0.0,0.021037045958057783
SP:50,6.456423500632285,133.3706119718526,20.657042085109733,950,False,0.025300637326716398,0.04438926917143758,0.062272401571359146,0.09470413772048546,0.05103138782393405,0.6777123574477124,0.00449297805227732,0.019249705948140933,0.020847124937936685
SP:51,13.248051562322484,152.16886551272484,11.48613173770351,1064,False,0.021034411302412213,0.0,0.0319048147087657,0.11188915575865545,0.10601478599975216,0.679158004605274,0.006925767053301327,0.0196555039210887,0.02341755665075044
SP:52,208.15395930318252,180.80919820627057,0.8686320395324142,274,False,0.0,0.0,0.0,0.005872231814181801,0.18850560196459018,0.2514015819515088,0.0,0.5469837925402796,0.007236791729439515
SP:53,7.947826031070372,127.35825564856421,16.024288296030086,862,False,0.0,0.03459162748881582,0.09983897111626905,0.11058111866212342,0.1347911581260597,0.5833407741446648,0.005869804064090481,0.0,0.030986546397976683
SP:54,11.488754215884502,190.486474231184,16.580254973843456,1258,False,0.04928820153443716,0.06868057195293462,0.06426996924871059,0.07693025376665635,0.01891389805098948,0.6809209672780988,0.0016753938656673781,0.00048265878360103076,0.03883808551890446
SP:55,152.48242833123825,656.4767105358778,4.305261384674505,2489,False,0.02989991566907304,0.0,0.035762580134048934,0.04314847944936439,0.05792531572390332,0.6717784828973862,0.0,0.1547095701789629,0.006775655947261289
SP:56,2.7295956796100675,50.4847257594243,18.495312744133674,307,False,0.04389527490687411,0.10751424459358101,0.05919348422262929,0.24372549272472532,0.2180037498998153,0.30026129693202325,0.0028112580918858558,0.0,0.024595198628465792
SP:57,15.47214573043528,109.24064243229276,7.0604714003827755,602,False,0.0,0.002375205186256209,0.0009342227221809137,0.18101794151468462,0.07791303458311098,0.6843431165528077,0.0027125548734813864,0.015518949949326429,0.035184974618151704
SP:58,18.50071202938596,178.59934633378808,9.653647170449785,1055,False,0.0,0.0,0.053995776047580456,0.0108710286152325,0.09341408962871486,0.8254900796707226,0.0,0.0,0.01622902603774949
SP:59,11.426241385907977,216.12938064928133,18.915177209176978,1474,False,0.013879139305043461,0.032134306884652845,0.05217579264633405,0.07876265103002704,0.09662628622811477,0.690491974154142,0.0066379755225051875,0.0023473538973325923,0.026944520331848267
SP:60,6.337255682309677,123.11761510106578,19.427591574811498,834,False,0.0,0.0,0.08378461525391015,0.0995763661632682,0.11949846611758098,0.6755677375056961,0.003866071014184754,0.0,0.017706743945359975
SP:61,23.644039102734666,183.38413633119498,7.756040984976412,860,False,0.14833358212409703,0.0,0.04129862344203987,0.06931317407373361,2.8212737783618307e-05,0.6321394392867377,0.0005916306360948529,0.06316548895496787,0.04512984874454545
SP:62,8.318628299431271,162.05672542111952,19.481183626415792,1232,False,0.025068267500416293,0.09853687226178622,0.09219933615694027,0.07792685392770476,0.10200978383717987,0.5620890129174082,0.009373011427188186,0.0,0.03279686197137625
SP:63,17.21561176237427,289.8268003629427,16.835114799485442,1804,False,0.05786776069166306,0.011460179026214616,0.10306423435274459,0.032196326335812514,0.06732623827938297,0.6617774618807276,0.0,0.0024646768190404933,0.06384312261441395
SP:64,6.5951939822698105,151.74198404806032,23.007963746933886,1096,False,0.0,0.0,0.09176526402298378,0.081841491050841,0.04809634571986025,0.7659709393890449,0.00585378875267325,8.292410153256158e-05,0.00638924696306412
SP:65,12.221743387478137,161.34174932318058,13.201205769750024,1013,False,0.08757373977935468,0.0017912974638962513,0.0,0.10696468177379699,0.08944976239081388,0.669373474479879,0.0031193945782168313,0.012835244066393001,0.028892405467649283
SP:66,2.396770544934427,61.991976417022606,25.864794002931408,418,False,0.0,0.18035520940912608,0.10891268063178255,0.24570778634119417,0.20511093134086258,0.2515023672909402,0.0,0.0,0.008411024986094445
SP:67,9.656970177311788,195.79173701134866,20.274654826142502,1440,False,0.0019585193677410127,0.04755734873992678,0.022199411500498426,0.10646280020247711,0.07316853022620423,0.7354437870225071,0.002166062301620108,0.0005321569346704988,0.010511383704354622
SP:68,14.54672228189021,260.71687400099324,17.922722998951453,1785,False,0.025811225297405028,0.046308619314217286,6.179578219639869e-05,0.07822043710854844,0.0822909151596243,0.7385296310380303,0.001150870679100387,0.001422524619152487,0.026203981001725392
SP:69,3.75916506304094,73.3035392251083,19.499952248920433,396,False,0.0,0.06355260133323054,0.21686212834121957,0.04714078128440274,0.1490628325368686,0.5043763736701844,0.002663827830927595,0.0,0.016341455003166694
SP:70,13.090235854662206,209.10920618692674,15.974441446939293,1485,False,0.026936362233925502,0.05944589183564034,0.14558013089172733,0.08785786468255859,0.10349428348070853,0.5285638481242546,0.013658764289588572,0.0007883884246938225,0.033674466036902655
SP:71,16.03532670533401,278.31111408785057,17.356123713729687,1804,False,0.03059888007866546,0.04505961235589907,0.14237488256681805,0.03140045642156924,0.09169518715897472,0.6017455662163397,0.011517232459313208,0.00917483177476418,0.03643335096765648
SP:72,9.672617230632502,199.41935615933178,20.616897309632456,1470,False,0.0,0.0021772486943410795,0.04823254419877745,0.10981339178971435,0.0675893177762568,0.7284624914528478,0.018345960100052964,0.00025023213905105157,0.025128813848958473
SP:73,12.797203240563912,252.48485377224813,19.729690075713943,1652,False,0.0,0.07145952094664264,0.014847826895561958,0.10977933520993977,0.06383427187759727,0.714368985211068,0.009799451175810311,0.005473959533287854,0.010436649150092297
SP:74,8.624508517613478,160.33972531795212,18.591172469769948,1211,False,0.008722906312098376,0.025421384598610937,0.03725278040468849,0.04284700131741301,0.07285514125032648,0.8010471476252448,0.0,0.001398828131028422,0.01045481036058957
SP:75,13.072934445139701,233.75330623596574,17.880706678130043,1619,False,0.0,0.03464382983236119,0.0,0.10238129169114975,0.03613124510329131,0.8009246074150981,0.004672116141496615,0.006225127926316659,0.015021781890286318
SP:76,13.629985346056904,292.18310609056846,21.436787984155522,2111,False,0.0,0.0,0.0373168705671553,0.08409244569243565,0.0652383994730397,0.8003143005957972,0.005474339651928435,0.0,0.007563644019643558
SP:77,9.306106926914408,192.50933097895285,20.68634419213389,1277,False,0.007891295103369568,0.05259966924313794,0.09989835152714267,0.01087073495322604,0.1425494164344142,0.6710874959770752,0.0044960453218811595,0.0,0.01060699143975317
SP:78,2.1935348690623546,48.51344484693639,22.11655968235138,310,False,0.0,0.2517084729919658,0.2191743615687302,0.09906545309616052,0.14262473023710878,0.274577341435261,0.011969541805814653,0.0,0.0008800988649590078
SP:79,11.964929907090793,138.45135886293517,11.571430834783625,1078,False,0.0,0.0,0.09350574142745045,0.07775518933393548,0.08934868309138164,0.7177654084475611,0.005982459883025998,0.0,0.015642517816645322
SP:80,8.512887089200472,164.09065957308812,19.275559261352715,1123,False,0.02785455133533726,0.13973927003422612,0.0,0.09469170305464351,0.1341519277624355,0.5453192101532236,0.008233871891431944,0.0,0.05000946576870208
SP:81,57.6418936892076,403.37542727427683,6.997955852199935,2103,False,0.12470235635229796,0.0,0.0,0.06211680005281895,0.04124376425331379,0.6925224314347099,0.004251674495466242,0.056338381032125295,0.01882459237926805
SP:82,9.440039826825464,170.58659230726167,18.070537353297084,1298,False,0.0,0.0,0.037327292388336535,0.07624207567263941,0.07602181959374155,0.7805442124656089,0.004363267974482792,0.007223336521167336,0.01827799538402342
SP:83,10.306532730439002,144.90130397493402,14.059170796303484,848,False,0.05007546028948449,0.0038544310054027054,0.1270968327635273,0.08879614518724181,0.10377974003935,0.595779947509872,0.004941496648462482,0.0010705518612498385,0.02460539469540941
SP:84,9.456521515084088,198.06804171492962,20.94512674655173,1368,False,0.0,0.0,0.036057061636952534,0.013910266141352165,0.12617328955565998,0.7977503542554748,0.005365935323925846,0.010571661812043798,0.010171431274590874
SP:85,7.471840152950134,145.5753856013085,19.483203952620755,1229,False,0.0,0.0,0.032364194480709686,0.10470062755227554,0.1383554202186609,0.7050407642280897,0.007007763165186774,0.0,0.01253123035507741
SP:86,7.199582289153604,119.14166642758386,16.548413733262624,766,False,0.0294546280856359,0.06476806721177165,0.01938964946703196,0.16607107352966793,0.21030683270612624,0.4588959738170661,0.015774945480531724,0.0,0.03533882970216845
SP:87,8.276753836792258,193.73493529823895,23.407115774911453,1469,False,0.0,0.022284262440729057,0.06368533653400893,0.039658070617916014,0.09340720293178302,0.7546857839348879,0.01076577732215421,0.0029840438080770562,0.01252952241044365
SP:88,6.990774212628114,102.77859676028663,14.702033513631104,609,False,0.1109570886531777,0.18027416080270586,0.023325478838286503,0.06335969663226708,0.061857969202491155,0.49559327310331275,0.004295850467283121,0.007181819711394032,0.05315466258908169
SP:89,11.840838330585084,234.49260399380915,19.803716379448474,1337,False,0.13068437875385427,0.0705145455592895,0.003311306355488986,0.13832095940767114,0.12887105233887944,0.4734975222270643,0.031673550779747345,0.002531701774459548,0.020594982803545485
SP:90,8.596830246416804,168.0543975817504,19.548414097369925,1128,False,0.0,0.02292399255990645,0.09294606598112337,0.02495284952716489,0.15647577837649232,0.6765162865753676,0.0031208864284674124,0.0,0.02306414055147784
SP:91,8.767290369959115,180.00609500288317,20.531553924536276,1201,False,0.0,0.06332720375828955,0.00031186736594146866,0.03906865660143204,0.10266682396836325,0.7842972885733291,0.005257571821826893,0.0,0.005070587910817567
SP:92,7.854695058415775,156.47273450578743,19.92091778765332,1110,False,0.0,0.0013932445741991933,0.0,0.14746807871823878,0.1446212937137784,0.6703002642002631,0.019013350261769427,0.011999750916517815,0.005204017615233296
SP:93,9.523902550254965,176.08442725449365,18.488684268381103,1208,False,0.0,0.08702617968831809,0.021306912328876448,0.10728888466321579,0.08573182298672086,0.6701484050524157,0.005705229492493837,0.0,0.02279256578795921
SP:94,9.991141685461477,170.3802634464096,17.053132545836775,1143,False,0.0008811790418131053,0.047584061809492,0.049707871249588496,0.02459697013836799,0.09539239225902317,0.7467582061403532,0.015617399667053656,0.0,0.019461919694308247
SP:95,9.693225442108268,163.01103711509256,16.81700669077163,980,False,0.04794373233770912,0.009265923170527289,0.020995114755183286,0.12673433232137196,0.02290647371412969,0.7499032209065253,0.0,0.005215493659159373,0.017035709135393942
SP:96,8.831681053782988,180.5871562259103,20.447653750874196,1274,False,0.0,0.0,0.039840632664622226,0.030196831942281944,0.05251152257216114,0.8572465449629205,0.006416313530679085,0.003198970498081521,0.010589183829253699
