unit_id,district_id,district_name,gross_area_m2,water_area_m2,land_area_m2,b3_unavailable,block_compactness_iqr_experimental,block_compactness_median_experimental,block_elongation_iqr_experimental,block_elongation_median_experimental,block_log_area_iqr_experimental,block_log_area_median_experimental,building_coverage_municipal_gross,building_coverage_municipal_land,building_stories_coverage,building_stories_median_municipal,building_stories_p90_municipal,footprint_overlap_excess_fraction,land_use_entropy_cmap_area8,land_use_share_agriculture,land_use_share_commercial,land_use_share_industrial,land_use_share_institutional,land_use_share_open_space,land_use_share_residential,land_use_share_transport_utilities,land_use_share_vacant_construction,lui_ambiguous_gross,lui_classified_land,lui_coverage_gross,lui_overlap_gross,lui_secondary_use_area_fraction,m2_unavailable,m7_unavailable,population_density_acs_label2023,road_share_code_1,road_share_code_2,road_share_code_3,road_share_code_4,road_share_code_7,road_share_code_9,road_share_code_99,street_density_municipal_km_km2,u2_unavailable,u4_unavailable
CHI:29,29,NORTH LAWNDALE,8307642.494482472,0.0,8307642.49448247,,0.1978361334398756,0.6964943552335234,1.589960388965367,2.0082539444802823,0.7421641789869824,9.92935221208875,0.20584479923868373,0.20584479923868387,0.5775502916319486,2.0,3.0,2.3284145710517453e-06,0.8673976389154104,0.0,0.05936711825870335,0.14436440305481768,0.09336407796366304,0.11464255702719352,0.3054254070419778,0.07898006404113671,0.20385637261250786,1.708074959024188e-08,0.7297063975730702,0.999999942278636,2.1383638869483402e-08,0.0003176681881167951,,,3653.8645012902634,0.0,0.09346404973887737,0.19738163449203136,0.709154315769091,0.0,0.0,0.0,13.14929964615449,,
CHI:30,30,SOUTH LAWNDALE,11882815.954581944,359440.2238913664,11523375.730690576,,0.00494572480351263,0.6977065394846298,0.03806537232776641,1.9989610772239015,0.016239314633605062,9.930225397769002,0.2120220250716376,0.21863547289653837,0.532349672799111,2.0,2.0,9.543627959543818e-07,0.8405473423619724,0.0,0.0649940691867821,0.21604507015430324,0.14166096253832633,0.021214777247614232,0.29857861972792477,0.1610160552026782,0.09649044594237105,1.3891234630151605e-06,0.7900824670097363,0.9999999649625216,1.4040539868094014e-06,0.0016043701445185598,,,5853.326371951455,0.039903677495211655,0.11100739868690117,0.08987328577499872,0.7373327853821381,0.0,0.021882852660750338,0.0,8.984723788092403,,
CHI:31,31,LOWER WEST SIDE,7570662.2062242115,164483.9517470051,7406178.254477227,,0.18427542627902394,0.6958851557201036,0.7353843065539549,2.000323741283703,0.9935529530036291,9.891781018047615,0.238203175260213,0.24331417766430452,0.5426463231615808,2.0,3.0,5.71676868091769e-06,0.7891724552824467,0.0,0.09735396122087146,0.36958688274196094,0.06452986969166273,0.025104244193105654,0.21669414259468273,0.18437807408483908,0.04235282547287754,7.883794425664815e-07,0.7561882341515765,0.9999998852024862,8.250651156367459e-07,0.0015798422785420348,,,4514.400335006549,0.05291616389314439,0.13589322036839196,0.11508168893731358,0.6352881428334543,0.0,0.06082078396769575,0.0,11.003834732896733,,
CHI:32,32,LOOP,4301423.448060153,9442.847665941237,4291980.600394213,,0.6106437394835272,0.4895712046229876,10.237226430808924,2.7688989891277105,3.901471464259642,7.600887880162265,0.263516472085083,0.26409623842958535,0.7678062678062678,12.0,40.0,0.0010180756411892684,0.7163251053439088,0.0,0.29930934700521117,0.0005397724379140801,0.05260046444611579,0.3682700711197245,0.15998063149222297,0.09874854910339692,0.020551164395414503,1.8830412520401262e-05,0.6697429311254031,0.9954218414322318,7.341283210934701e-05,0.03619523141013626,,,8900.309505046576,0.07840501049399669,0.05719010132855954,0.1389788969409348,0.5184552745533774,0.17564046746755807,0.031330249215573557,0.0,16.183073082897625,,
CHI:33,33,NEAR SOUTH SIDE,4620205.2120612515,43.22829775302565,4620161.983763496,,0.5115159892960582,0.6598589664079826,4.527681915400217,2.0682933719520817,1.5418821419269744,9.637542645914957,0.24345646595643142,0.24345874384379632,0.20904729266620972,3.0,14.0,0.00022826003707547362,0.8014443806779852,0.0,0.36451647725948744,0.01767716816212944,0.056348411686812414,0.18684642417543088,0.19436203854257003,0.08497736188330073,0.09527211829026903,7.769351459708072e-06,0.7708978178758971,0.9984922465317648,8.670229142904289e-06,0.012752418177582167,,,5693.902931264699,0.17598111919974416,0.07251334425362907,0.16651068471058583,0.482784779169068,0.0,0.10221007266697306,0.0,11.276512225770093,,
CHI:34,34,ARMOUR SQUARE,2577601.841831905,3886.8148065049754,2573715.0270253974,,0.4797994766407334,0.4742980444645795,6.796136139393182,3.2129078375557967,1.6426010307752161,9.07837550810201,0.17539225147966062,0.1756571282017675,0.42064463484292125,2.0,3.0,5.487869879064336e-06,0.7172184085639498,0.0,0.22827048615514237,0.03188787221695299,0.026293546101132007,0.03341399824569574,0.3010975314549213,0.34858537910592297,0.030451186720232584,1.1803900748653133e-07,0.7073055405595424,0.9999999019136798,1.356802122408745e-07,0.003696259252781722,,,5101.253338124166,0.25209138214033244,0.033467727495601785,0.07118110754912076,0.4376213791082713,0.0,0.20563840370667372,0.0,21.010818452675544,,
CHI:35,35,DOUGLAS,4270688.521222364,0.0,4270688.521222366,,0.36248766803141935,0.6353148463656837,2.915955415744698,2.095592143367817,1.6499714235487257,9.889917916279932,0.12983654844658768,0.12983654844658765,0.37907761529808776,2.0,3.0,9.789610034011303e-06,0.7947030974647532,0.0,0.0923716384800483,0.00129011273638092,0.2536595360168846,0.1009373641757527,0.32643820792471473,0.07490586467125124,0.15039727599496744,1.4674566436641017e-08,0.6974867222887967,0.99338318892017,1.666514276223568e-08,0.00292509565162108,,,4362.06010047953,0.06258802910763095,0.14167293643959056,0.17812291192644755,0.5879208270550368,0.0,0.02969529547129416,0.0,12.196122281012856,,
CHI:36,36,OAKLAND,1570141.2414192385,0.0,1570141.241419239,,0.21220244252153075,0.701471932225397,1.6954730981376105,1.7342089601203148,0.9901177751406127,9.585874413500868,0.08673071892137142,0.08673071892137019,0.39580209895052476,2.0,3.0,0.00015087184210269445,0.7006242009064114,0.0,0.026414175515470418,0.0,0.0684717275712308,0.08271107572987305,0.46531252670207984,0.18136230818955892,0.17572818629178694,8.627678022362716e-08,0.4942167829213114,0.941334412114822,1.0813983715256638e-07,0.0007738393443294799,,,2785.0997634119076,0.19264239186341922,0.10529488642436274,0.1017147165944366,0.5410947310005154,0.0,0.059253274117265824,0.0,12.197560431838134,,
CHI:37,37,FULLER PARK,1848913.626373443,0.0,1848913.626373443,,0.5639356844701859,0.3568836940189054,10.4446868720401,5.066168898254475,0.9014433334914074,9.386777018413227,0.1230010856963332,0.12300108569633318,0.5258092738407699,2.0,2.0,0.0014944032262986968,0.7593418291958139,0.0,0.05467067540287291,0.06327355885856138,0.053572353689681405,0.03718064213913186,0.15214079452707885,0.44349055057447173,0.19567142480820196,4.7859570439220823e-08,0.7595232620300351,0.9999999703604348,4.785957140220927e-08,0.0003432550726490399,,,1182.3159117972082,0.327824232026597,0.03004724330771106,0.028691100358204838,0.4723082084487124,0.0,0.1411292158587748,0.0,21.508602011151606,,
CHI:38,38,GRAND BOULEVARD,4501641.174230013,0.0,4501641.17423001,,0.06373233310999504,0.7134011299510464,0.5706293189428042,1.866714183603012,0.3113026358115416,9.994054111885529,0.17752513127448732,0.17752513127448744,0.501859799713877,2.0,3.0,6.447304029795259e-06,0.7063544060584982,0.002377010116769203,0.0640490451549358,0.010375127491341514,0.14044531059164023,0.03877909814685986,0.44826887996809234,0.03592644581285386,0.25977908271750716,8.768399367390265e-08,0.6882773339226655,0.9999999590250361,1.1434280777146246e-07,0.0034209494893902453,,,5510.879041629369,0.0,0.10475497688383843,0.1498101252995993,0.7454348978165624,0.0,0.0,0.0,13.823644067146434,,
CHI:39,39,KENWOOD,2698752.5193461874,0.0,2698752.519346185,,0.17517649269107027,0.753565219919519,0.8964010811455232,1.4970928136183017,0.5955089586711999,10.513933370260338,0.18203202000197877,0.1820320200019789,0.4567779960707269,3.0,3.0,1.1540102970144746e-05,0.627461215591261,0.0,0.05817342143660585,0.0013506359487091518,0.11649853550661268,0.10657022528795768,0.5940454582913209,0.08813218959137889,0.03522953393741487,2.1199258451443673e-06,0.6743212197500598,0.9956477234913732,2.135754016376274e-06,0.0,,,5323.941301398344,0.12743431468860267,0.04915949429653436,0.21969569525833982,0.5526088157351714,0.0,0.05110168002135177,0.0,11.555500556081723,,
CHI:40,40,WASHINGTON PARK,3933639.2311044564,0.0,3933639.231104459,,0.1877850005999222,0.7519278486925912,1.5511268591333232,1.5185640616113307,0.4909442843299452,10.213396099338569,0.11568723129606844,0.11568723129606841,0.5415896487985212,2.0,3.0,5.116349277291821e-16,0.7307675071599472,0.0,0.05434702305747411,0.010816040087526154,0.0548885374284867,0.4489571794129237,0.18575389549280752,0.05971507633196968,0.1855222481888122,2.1942267492240868e-09,0.8033502564700646,0.9999999355829402,1.0750625669442872e-08,0.0003276702089807023,,,3142.6369511087814,0.0,0.17861117063938617,0.17451888057485354,0.6468699487857604,0.0,0.0,0.0,10.223649322324544,,
CHI:41,41,HYDE PARK,4187160.273554516,0.0,4187160.2735545184,,0.16671825040940114,0.721869401905449,1.0650644015254969,1.5469672796581115,0.6548977077040501,10.057401362366637,0.22167079246697619,0.221670792466976,0.4105419450631032,3.0,3.0,7.52162429267745e-05,0.660720525540697,0.0,0.04669866112648947,0.0023099140875086667,0.22504394348784845,0.340840300110207,0.3416538699517858,0.04037255118179197,0.0030807600543686004,1.0907107097917934e-08,0.7821452633358552,0.9969020955016868,3.061349359556509e-08,0.004089610192050742,,,5753.780229565489,0.06359379755248212,0.0670544033282654,0.11621464869070684,0.7508118186591314,0.0,0.00232533176941427,0.0,11.741752439040797,,
CHI:42,42,WOODLAWN,5367025.069098742,0.0,5367025.069098739,,0.022063994965074496,0.6973478932252699,0.4557048031551445,1.9947971199249563,0.2989977797878396,9.930183465434492,0.157446059469493,0.15744605946949303,0.5541319666880204,2.0,3.0,6.084321132193672e-05,0.7287252303650109,0.0,0.04082814136360147,0.004615182641415713,0.14850016556464307,0.34232321298964113,0.32623333672987415,0.029511814817228733,0.10798814589359569,5.2529828687556826e-08,0.7496996751123624,0.9986185979154275,5.274045734645495e-08,0.0012916180088230768,,,4553.174185956166,0.01058780979161356,0.10320122570893997,0.24046721402025578,0.6457437504791906,0.0,0.0,0.0,11.324653941363211,,
CHI:43,43,SOUTH SHORE,7594657.399805894,657.4125908045781,7593999.987215118,,0.03481529307424336,0.6991730682093824,0.2787723570173457,1.986109156096879,0.2418031543383936,9.923230253303865,0.25333950192110694,0.2533614335221847,0.5580914811684042,2.0,3.0,3.2708104605917994e-06,0.58139715705778,0.0,0.08410743044114904,0.007792271900588978,0.06127024142024399,0.10974758684244142,0.6472251159528968,0.023126822628610048,0.06673053081406968,3.0969521343362734e-09,0.6859487876388608,0.9986049428433923,3.1290688763837237e-09,0.003984756638289363,,,6093.230749445358,0.0,0.1353628099318991,0.10971622624257525,0.7492328288846393,0.0,0.005688134940886313,0.0,14.040109236518212,,
CHI:44,44,CHATHAM,7641960.258714579,0.0,7641960.258714577,,0.05504919391125629,0.6992875722604256,0.5028567750096837,1.9883879693330628,0.28841277147149214,9.92643645547334,0.2208070685783763,0.22080706857837634,0.5256627620221949,1.0,3.0,0.0004445838627936047,0.6562597942550739,0.0,0.13779875793951257,0.029948464026346724,0.06908425017084426,0.031087482929739403,0.5817040749307173,0.10276463409407387,0.047612335908765846,1.358497302995789e-07,0.7110321306847236,0.9999999784731916,1.3777689688489394e-07,0.005868188895234149,,,4114.12764992426,0.0490664768121384,0.10758133490442176,0.0665254686289591,0.7525093881932979,0.0,0.024317331461182944,0.0,12.97667927644779,,
CHI:45,45,AVALON PARK,3235392.223975368,0.0,3235392.223975368,,0.17333153215400543,0.683621837466599,1.0587458562127456,2.019739875126869,0.9049105669964881,9.912465323114821,0.210489503566774,0.210489503566774,0.5492192803801765,1.0,2.0,2.2222663706943202e-15,0.6507553815470294,0.0,0.08352866426932563,0.01801480324576966,0.07388208265674219,0.05539067061489708,0.5865777234454123,0.14155198064443875,0.041054075123414316,1.2185728889574577e-09,0.7082675921956382,0.9999999833311324,1.6725490006537463e-09,0.0,,,2933.8019451431637,0.12327567406481786,0.12486674137631659,0.1351898872099503,0.5913223897477267,0.0,0.025345307601188607,0.0,15.79622092560474,,
CHI:46,46,SOUTH CHICAGO,8658353.316413738,3366.1529064864085,8654987.163507277,,0.02239078307127107,0.698779227748194,0.23317428072032342,1.9939934385086318,0.1279892324033085,9.924179454836516,0.15942579335158552,0.1594877982497462,0.5533792871553463,2.0,2.0,3.0355628868882925e-07,0.7014796247477447,0.0,0.054106292746770944,0.021586396003060455,0.04708330426241435,0.08081284631229609,0.3988553004032719,0.043641882716989266,0.35391397755519693,2.898862512242893e-09,0.7357661564117709,0.9995492126786443,4.537368586935854e-09,0.0008214416980745085,,,3357.682337227782,0.0,0.055960088187415,0.09912108141575025,0.8449188303968346,0.0,0.0,0.0,9.795989037554966,,
CHI:47,47,BURNSIDE,1577750.4900127081,0.0,1577750.490012709,,0.003764766070712633,0.6972786568653732,0.015322840307173013,2.008718713133341,0.003379476785873692,9.923157528865197,0.18623706612673327,0.18623706612673313,0.5513439007580979,1.0,2.0,1.3358427806838535e-07,0.7578073050902298,0.0,0.047281978728852744,0.3695850925791601,0.02309136492620642,0.0216495612273064,0.2448156905167184,0.19200855306831485,0.10156775895344117,5.044393485370283e-09,0.8309128349924406,0.9999999978082293,5.044395668602798e-09,0.04009146570731054,,,1412.7709128342888,0.0,0.11273865868817508,0.0,0.8872613413118251,0.0,0.0,0.0,8.292134821979621,,
CHI:48,48,CALUMET HEIGHTS,4532529.506122129,0.0,4532529.506122116,,0.017557023431938656,0.6975966163414302,0.04300504383042858,2.0009358477370287,0.053669645379226694,9.926336303393798,0.1983471324755515,0.19834713247555208,0.560554419450125,1.0,2.0,1.55390628388765e-15,0.594481675263824,0.0,0.05582282263609197,0.01879180082345436,0.03821623196887826,0.02785622086253372,0.6315072087455863,0.14611331970290273,0.08169239526055264,5.077943595705022e-09,0.6878945348449169,0.9999999973274859,5.083982147875201e-09,0.00695614856579161,,,2664.7372032958933,0.07188998125454424,0.07268762249110287,0.08601820466820971,0.759930106450701,0.0,0.00947408513544225,0.0,14.256197112897048,,
CHI:49,49,ROSELAND,12468599.090501223,0.0,12468599.09050122,,0.011444004985965428,0.697569511819124,0.07417298010468376,2.001567781065298,0.03479345444473658,9.922605731144209,0.192036353933502,0.19203635393350196,0.5506438337979557,1.0,2.0,2.4084544722898364e-08,0.6231246318739551,0.0,0.03695307353286202,0.004017424214883977,0.14733572330925132,0.03196606165902087,0.5881158869701196,0.10998717960488127,0.081624650708981,7.244089881028818e-10,0.7127819971184541,0.9999999978476553,7.897815589691361e-10,0.0006676085015291718,,,3020.3874329947766,0.06133040442032868,0.10330273953601228,0.11108601521010063,0.7162634865915348,0.0,0.008017354242023617,0.0,13.726010085847397,,
CHI:50,50,PULLMAN,5477165.108303168,0.0,5477165.108303165,,0.3826456159860213,0.6564171966145559,2.15177340175871,2.0730380163167927,0.6844549553859824,9.882226523931227,0.16791226706555598,0.16791226706555606,0.5518867924528302,2.0,2.0,-1.2658198008509383e-16,0.791236109256195,0.0,0.07601852170755771,0.357468047535482,0.17001026873846395,0.005357984529885235,0.21815220048069164,0.07011952251192523,0.10287345449599428,1.3454753981318463e-07,0.7369837738628592,0.9999999952306626,8.484494649376396e-07,0.0,,,1250.8295558982059,0.12925450381513584,0.12161226907815367,0.01714373870269688,0.5501473457457772,0.0,0.1818421426582365,0.0,8.78636792272155,,
CHI:51,51,SOUTH DEERING,28201380.17173013,157754.5428692821,28043625.628860857,,0.17977906185770798,0.6974387972436242,0.45118948744625387,2.002300100828048,0.17645934579902622,9.922783494079773,0.05950912643462532,0.05984374317572054,0.347953216374269,1.0,2.0,2.502746606233969e-06,0.6241257474325025,0.0,0.011503176702254671,0.11910011679935073,0.0062567378573614935,0.11465251502448319,0.07943291646916288,0.5900608020447606,0.07899373510262647,7.903819818198064e-09,0.8700858943052631,0.9999999918066776,9.036437617163853e-09,0.00045017365142826056,,,535.4347875192531,0.07410844409735647,0.17027072348552316,0.06056928606460036,0.6414292474205797,0.0,0.0536222989319401,0.0,3.3347078684530937,,
CHI:52,52,EAST SIDE,7727178.703392426,35895.51197096119,7691283.191421431,,0.005408445450568067,0.696658137600882,0.025295982222849123,2.0101326157643102,0.01172340409085848,9.91762122729101,0.1447400514236505,0.1454155587634862,0.48401988636363635,1.0,2.0,7.932362931791484e-07,0.8055209660015348,0.0,0.05045560351462948,0.07847281220069413,0.06541175456653762,0.12976184703247398,0.388821449204673,0.22031377261380103,0.06676276086719075,1.5344401988038412e-09,0.7377156808712761,0.9984064744901726,1.9956004660837455e-09,0.0018651015421533345,,,3057.9077962343845,0.06073076320375918,0.05137258226124142,0.09625634783103651,0.781062466314395,0.0,0.010577840389567836,0.0,9.588074734847009,,
CHI:53,53,WEST PULLMAN,9224313.72146977,26468.84139879874,9197844.88007097,,0.017299047867125328,0.6970033616073794,0.2624852053868352,2.009813768158611,0.05122594838963934,9.917042707482839,0.18721715081486046,0.18775590974553028,0.559882851445663,1.0,2.0,9.08167156786098e-08,0.6584994139594537,0.00013051125205801832,0.03336003984901964,0.03922026600134166,0.05254239721729891,0.06221716096440699,0.586794689275564,0.08884697033827857,0.13688796510203216,3.686218591868915e-09,0.7159546860549999,0.9999999943748116,3.6975309958101487e-09,0.008845776717835728,,,2727.4657779084355,0.0,0.09683121874674104,0.0561921373730483,0.8469766438802107,0.0,0.0,0.0,12.357025916810642,,
CHI:54,54,RIVERDALE,9133600.2635281,9472.345950265468,9124127.917577812,,0.28090786032709875,0.6288763358029368,1.2299136953258785,1.8663603094497452,1.5067701837668466,10.188788463448198,0.06611843774542231,0.06618707956211699,0.34047267355982275,1.0,2.0,1.9277271280988525e-16,0.7760418245260806,0.0018442703529603542,0.019661999275945006,0.11266401219629532,0.029938759311463413,0.13753253317576936,0.1363612567531602,0.43075883890292893,0.1312383300314774,5.434824755739657e-10,0.8678631117732841,0.9999999930700976,5.455140046163637e-10,0.0,,,847.4204888194018,0.16441092158562812,0.037722972654327926,0.1079506449113826,0.6256211788735133,0.0,0.06429428197514817,0.0,4.199181634814355,,
CHI:55,55,HEGEWISCH,13549805.897309886,237346.59489617718,13312459.302413723,,0.006537123678785783,0.697378480203374,0.03547286789448556,2.001556660288235,0.023582240908368135,9.92784487246369,0.06290000929559104,0.06400911719890477,0.43289531965155764,1.0,2.0,-1.3659234453643283e-16,0.807308077228154,0.0,0.022712623722340196,0.16943460387438777,0.007180276430371316,0.2547823718894216,0.16786926461526508,0.25166689004137566,0.12635396942683835,9.589136677803304e-09,0.7368099878856835,0.9999330458452143,1.1388586866083802e-08,0.0008554623161179778,,,656.4669684136192,0.0012142372665236067,0.1495896749467015,0.06110639306101263,0.7653081431871003,0.0,0.02278155153866193,0.0,3.84093661301758,,
CHI:56,56,GARFIELD RIDGE,10944726.480271464,40104.60993474626,10904621.870336689,,0.003983121547833757,0.6982933958533446,0.03209830718518436,1.9937366340710148,0.016269760532273025,9.933730918842812,0.20685008992839155,0.20761083544255832,0.4947640356137842,1.0,2.0,2.0287686280563197e-06,0.6309043787396261,0.0,0.05741824344300809,0.05678476629031202,0.02715949941604729,0.021798891654941446,0.5403919337005311,0.25994873689502246,0.03649792860013753,3.1990353918058465e-10,0.7508185184852715,0.9999999908270554,1.555193132560135e-07,0.000287075417184405,,,3313.4679121830836,0.008345045703455128,0.09487399177196557,0.053554181355964375,0.8348605591827313,0.0,0.00836622198588367,0.0,11.95542385167232,,
CHI:57,57,ARCHER HEIGHTS,5191636.034741252,0.0,5191636.034741254,,0.011372360869680076,0.698114246524095,0.05850772454269193,2.0003089481529974,0.18193936790784093,9.935253472289538,0.2746185169323893,0.2746185169323892,0.5042592592592593,1.0,2.0,7.026722812343465e-08,0.7300623626872309,0.0,0.08079692765923906,0.33095284164290223,0.03705791173379411,0.014647457273870915,0.23134884199857367,0.2887436454805654,0.01645237421105465,3.2978741519048e-09,0.7979596717820745,0.9999999754773093,1.1476614348026777e-07,0.0033315383679422806,,,2672.567935647192,0.05262758913325616,0.09393261009172932,0.05743144020149444,0.7623288137396409,0.0,0.03367954683387924,0.0,9.37753991191127,,
CHI:58,58,BRIGHTON PARK,7045514.692655271,0.0,7045514.69265528,,0.023063925090878068,0.6971553775346799,0.09704801521923101,1.9999649726992035,0.025410174013444475,9.92952835198301,0.26681977850008615,0.2668197785000858,0.5067022143227431,2.0,2.0,1.480765313945317e-07,0.7269395258918482,0.0,0.09884048171869791,0.20264668676775283,0.03973884065146917,0.019582342231486794,0.42983961329606246,0.19026391480990185,0.019088120524629017,8.426454522358553e-08,0.7397432262824779,0.9999999681181503,8.910480798026726e-08,0.0022206261264485472,,,6012.335769331228,0.029597299982478092,0.12871261981508256,0.08273454253952521,0.7477780055305183,0.0,0.011177532132395807,0.0,11.457167755879338,,
CHI:59,59,MCKINLEY PARK,3660611.3185833413,0.0,3660611.3185833413,,0.14120127387748738,0.6972463221081908,0.35727912127469774,1.9996273117564363,0.6200906888156297,9.920953030252242,0.22693821774320272,0.22693821774320272,0.5028694404591105,1.0,2.0,-1.4013573156656747e-16,0.7996435802998386,0.0,0.11081927448050634,0.24175039841133067,0.03369918145908041,0.11089998792391668,0.3558136788588778,0.12133707328030062,0.025680405585987543,2.184934657662829e-08,0.7344508922138991,0.9999999652433688,6.30548914391943e-08,0.00286298659286708,,,4206.94759965934,0.04263246768610123,0.16064351445813152,0.14553575600489002,0.6173183259102678,0.0,0.033869935940609414,0.0,12.918790898305584,,
CHI:60,60,BRIDGEPORT,5411376.26288976,12458.028406343929,5398918.234483387,,0.17108896569442078,0.6974784177024038,1.4755266347679283,1.99669946923553,0.4461905431393802,9.91817829373026,0.26686030176487335,0.2674760831261627,0.5064269662921348,2.0,2.0,7.934487567688936e-06,0.7135052531666484,0.0,0.09477837138472256,0.15779310935516588,0.0361977123458869,0.050330611912328696,0.5191554618559205,0.10494321459821401,0.03680151854776152,4.103712858133682e-08,0.7092348763354535,0.9999999139547329,6.880653961252146e-08,0.003077881192266567,,,6100.481355619333,0.06525705181627152,0.08841416739495006,0.08191522680848283,0.7189237130286444,0.0,0.04548984095165107,0.0,13.839060664392225,,
CHI:61,61,NEW CITY,12498811.102789551,0.0,12498811.102789553,,0.0033725385768224037,0.6978484839951258,0.02948624439174452,1.9996025533773223,0.009746590840668645,9.923476991570007,0.20544034976665224,0.20544034976665207,0.5589162413689582,2.0,2.0,1.9779961018463398e-05,0.829989748660419,0.0,0.07919447883417997,0.29698276860946543,0.039390000293994025,0.03573000316741248,0.2323072188711247,0.18456210848214744,0.13183342174167584,3.8398527219229874e-06,0.7879081538944605,0.9999999413769419,3.979047542168661e-06,0.0005058537196607069,,,3267.7508015849958,0.0,0.1293790554362735,0.0782534824600661,0.7923674621036603,0.0,0.0,0.0,9.598667100535323,,
CHI:62,62,WEST ELSDON,3036772.3278312637,0.0,3036772.327831265,,0.0032404755293390375,0.6980592515458806,0.023412402748738792,1.998911660167127,0.009289150360913823,9.932469190729648,0.246553625167794,0.2465536251677939,0.4909404659188956,1.0,2.0,-4.664528726122532e-16,0.5053136841743613,0.0,0.09630944481369176,0.06676704034675457,0.028709689589674747,0.03017687717528354,0.7202035892202361,0.039805636782396424,0.01802772207196294,2.511381787124481e-07,0.7086487044012455,0.9999999837054733,2.5113817727639613e-07,0.0024477945550311474,,,5993.5345936843405,0.0,0.08990527091244263,0.060299280751308006,0.8497954483362494,0.0,0.0,0.0,13.30124749521463,,
CHI:63,63,GAGE PARK,5689383.197588823,0.0,5689383.197588821,,0.0017867235054941366,0.6986676412935192,0.014439598754830252,1.9938433752902933,0.005788774673231245,9.929810007949014,0.26927003754558543,0.26927003754558543,0.5121852152721365,1.0,2.0,2.6336348212736256e-06,0.6721688951181269,0.0,0.08136762678464261,0.15841822839487152,0.09966091989185702,0.019034980570096872,0.549410190039003,0.07242583887848691,0.019682215441042004,1.9583653963258597e-08,0.7272066862813129,0.9999999556354298,1.958365583091444e-08,0.005528171838755829,,,6090.291125878948,0.0,0.12337969114958937,0.10818004879841955,0.7684402600519913,0.0,0.0,0.0,12.339930502380591,,
CHI:64,64,CLEARING,6604979.639871065,0.0,6604979.639871069,,0.003099268734239047,0.6971697404675368,0.019545114246656503,2.0088508316359466,0.011042057574934816,9.934725885454716,0.22065739494469205,0.22065739494469563,0.4696969696969697,1.0,2.0,0.0,0.6410480908167561,0.0,0.04311409553214735,0.0977298750632033,0.021732772286209543,0.02774840657208289,0.47483166689820605,0.31774409606690013,0.017099087581250748,5.008776138880118e-10,0.7693274068387543,0.9999999869401264,7.800988867288055e-08,0.0014714338656468685,,,3741.116755430659,0.0,0.13905254527911673,0.06973837739846384,0.7912090773224196,0.0,0.0,0.0,10.915223728123422,,
CHI:65,65,WEST LAWN,7641846.6241053315,0.0,7641846.624105335,,0.003118770739882759,0.6983997375336214,0.021951813664350617,1.9983045295703357,0.005875922194247707,9.930161833375239,0.24926094354531841,0.24926094354531825,0.5085122646098256,1.0,2.0,1.6310929832383e-06,0.7281177205984187,0.0,0.12129683004303149,0.13927770380180668,0.07512292246078238,0.011661880867068904,0.4698602747149407,0.15842599129193766,0.024354396820432053,3.374940509211743e-09,0.7880213955549537,0.9999999934348938,1.7277908195275656e-06,0.003164085190000649,,,4246.486693103344,0.0,0.09970597570875364,0.028751881690700497,0.8715421426005457,0.0,0.0,0.0,9.837043710197877,,
CHI:66,66,CHICAGO LAWN,9123770.849222558,0.0,9123770.849222558,,0.002630894853646759,0.6988985110711244,0.02402135344468026,1.9916877705454799,0.01396074916057799,9.928064444560178,0.23860128111277856,0.23860128111277862,0.5257858420649119,1.0,2.0,4.4374360329515755e-08,0.6698053880416457,0.0,0.07817181774455371,0.03508592101485422,0.03984428791534485,0.18545727254164676,0.5551394276673994,0.0667696004680071,0.03953167264819383,1.2924209540954516e-07,0.7370933810604786,0.9999999979456794,1.2931064801851392e-07,0.002916885591190724,,,5726.250786367769,0.0,0.10869456335392037,0.052353189703250626,0.838952246942829,0.0,0.0,0.0,12.11136765907868,,
CHI:67,67,WEST ENGLEWOOD,8164513.351020754,0.0,8164513.351020756,,0.006373958269405788,0.6978703889618644,0.05172351793546626,2.0010051520868855,0.01241946349086298,9.921967708832605,0.19627339620549264,0.19627339620549258,0.6304024899200679,1.0,2.0,-1.4529424009002191e-16,0.7341371658681112,0.0,0.04751820580008237,0.029390460419334286,0.06748217648291968,0.060671800002104516,0.4633140009189518,0.10087131327460146,0.23075204310200603,8.131895216863583e-10,0.6969248548531219,0.9999999925277817,1.750403230156264e-08,0.0006538360186666699,,,3180.9611771598143,0.0,0.0915849727556533,0.12260164546923494,0.7858133817751117,0.0,0.0,0.0,13.65305712994054,,
CHI:68,68,ENGLEWOOD,7951338.819003335,0.0,7951338.819003343,,0.027050448136473948,0.697889706660723,0.32226280886452074,1.9985471797640337,0.19330885216393945,9.92241435228398,0.1588845590397916,0.15888455903979143,0.6436499466382071,2.0,2.0,2.8281007994540247e-05,0.7438371451811947,0.0,0.039224578262033634,0.011531848098095054,0.1286300228307834,0.03270197521046689,0.36349202670442654,0.12944622797447095,0.2949733209197235,2.2700851120310907e-08,0.7063869931404605,0.9999999864217349,2.856237254764753e-08,0.0012536290608231024,,,2683.4474653508096,0.06446411733823115,0.08611421644787401,0.05190709594085476,0.771399588069513,0.0,0.02611498220352701,0.0,15.01482444088121,,
