district_id,block_area_iqr,block_area_median,block_area_p25,block_area_p75,block_compactness_iqr,block_compactness_median,block_elongation_iqr,block_elongation_median,block_log_area_iqr,block_log_area_median,building_coverage_gross,building_coverage_land,bus_service_access_saturday_am_400m,bus_service_access_saturday_am_800m,bus_service_access_sunday_am_400m,bus_service_access_sunday_am_800m,bus_service_access_weekday_am_400m,bus_service_access_weekday_am_800m,cadastral_floor_area_density,cadastral_floor_count_median,cadastral_floor_count_p75,cadastral_floor_count_p90,cadastral_parcel_density_km2,footprint_overlap_excess_fraction,formal_job_density_address_first_business_prior_km2,formal_job_density_address_first_km2,formal_job_density_address_first_located_jobs_prior_km2,formal_job_density_area_first_business_prior_km2,formal_job_density_area_first_km2,formal_job_density_area_first_located_jobs_prior_km2,formal_job_density_area_mixed_km2,formal_job_density_equal_workplace_km2,formal_job_density_hybrid_km2,formal_job_density_residential_first_km2,intersection_density_proxy_0m_km2,intersection_density_proxy_10m_km2,intersection_density_proxy_20m_km2,intersection_density_proxy_5m_km2,land_use_count_share_commerce_services,land_use_count_share_industry_warehouse,land_use_count_share_institutional,land_use_count_share_mixed_other,land_use_count_share_residential,land_use_count_share_transport_utilities,land_use_count_share_vacant,land_use_entropy_count,land_use_entropy_land_area,land_use_land_area_share_commerce_services,land_use_land_area_share_industry_warehouse,land_use_land_area_share_institutional,land_use_land_area_share_mixed_other,land_use_land_area_share_residential,land_use_land_area_share_transport_utilities,land_use_land_area_share_vacant,parcel_log_area_iqr,parcel_log_area_median,population_bus_service_reach_saturday_am_400m,population_bus_service_reach_saturday_am_800m,population_bus_service_reach_sunday_am_400m,population_bus_service_reach_sunday_am_800m,population_bus_service_reach_weekday_am_400m,population_bus_service_reach_weekday_am_800m,population_density_km2,street_class_imputed_share,street_class_model_share_arterial,street_class_model_share_coletora,street_class_model_share_local,street_class_model_share_rodovia,street_class_model_share_via_de_pedestres,street_class_model_share_vtr,street_class_observed_share_arterial,street_class_observed_share_coletora,street_class_observed_share_local,street_class_observed_share_rodovia,street_class_observed_share_via_de_pedestres,street_class_observed_share_vtr,street_density_km_km2,district_name
14,13245.814363014317,13791.16318027167,7967.560225835413,21213.37458884973,0.1978842544583409,0.7017004180208245,0.7909616456161759,1.681102868309631,0.9793183810169026,9.531765724246723,0.45036617617445834,0.45168268259725725,137.0166948930968,342.00956873267336,108.5480388225239,262.85203583013606,199.8114549698442,495.45097864268735,1.0282344469792188,2.0,2.0,3.0,1775.1489974183878,0.021093828321394646,11904.363022448662,10602.83878107981,11841.815603211824,12286.223739323348,10984.699497954496,12223.67632008651,10989.363434929619,10515.63422252166,10793.769139517153,10812.775540191567,85.11337426611276,82.81990010924146,82.81990010924146,83.83922195673982,0.1510604530370798,0.0494878083970567,0.010388111383638725,0.1347568893377579,0.6137642475833213,0.010243832058865964,0.030298658202279612,0.6188821435487778,0.8857553467028724,0.18208352408772144,0.17925579522565496,0.05682588942480974,0.16115450366557374,0.3144071733371875,0.0166705928276772,0.08960252143137559,1.002564012055326,5.041805936307961,1.0,1.0,1.0,1.0,1.0,1.0,11546.725488910784,0.11554624491932597,0.2733272623827055,0.32018355812041566,0.4042421641482869,0.0,0.0022470153485919355,0.0,0.2733272623827055,0.32018355812041566,0.2886959192289611,0.0,0.0022470153485919355,0.0,17.494992323686024,CAMBUCI
15,8131.547217259267,10451.30102869284,5228.888405314145,13360.435622573412,0.14003736020483715,0.7309688096448616,1.0274713020007684,1.5427028599584842,0.9380990605753308,9.254481749996813,0.2627769955350386,0.26310077679171867,225.98603692189872,441.5510719727012,192.0172772773103,377.5619375731097,297.6011190700364,580.1896354411971,0.9948246352233917,2.0,2.0,2.0,1624.429859781529,0.0030746154078930797,7353.4631678002115,6814.027140643229,7475.402567692396,6959.672783623435,6420.236756466453,7081.612183515618,6132.009843259843,6368.287944461792,6617.131948554841,6703.602771518901,116.73915196970214,107.9609149563554,102.60277028587102,115.02910579827095,0.14855200736387453,0.006230970756921334,0.013099199886709623,0.047015506620406426,0.7468668130000709,0.005027260497061531,0.033208241874955746,0.4486844103163868,0.6516295880366949,0.13061944445252466,0.009593559842827734,0.02017877319826727,0.29722413898592226,0.4927475537588443,0.0071061009624776746,0.04253042879913607,0.8900516288494922,5.147863755962355,0.9996795715038963,1.0,0.9996795715038963,1.0,0.9996795715038963,1.0,8049.509739973664,0.16507057789296486,0.11397344319688286,0.24322045417577634,0.64217630187297,0.0,0.0006298007543709091,0.0,0.11397344319688286,0.24322045417577634,0.4771057239800051,0.0,0.0006298007543709091,0.0,18.978643717327923,CAMPO BELO
16,7783.853010879469,8738.623926056407,5794.8171791543755,13578.670190033845,0.23035987007293846,0.658081712053505,1.2235814562510048,2.0589386531781506,0.8515278316585277,9.075508010722428,0.27330133793425165,0.27794487124250444,214.4329628731177,417.9178985787042,191.9061359834363,372.26784960685427,285.93166367556586,557.728961397187,0.7135407208079311,2.0,2.0,2.0,1311.5570421511281,0.0021573186668904696,4746.524916079702,4082.9341056202134,4496.361557149386,4731.802305280229,4068.211494820742,4481.638946349912,4065.6151933532255,3929.2726589236067,4075.572800220478,4048.9484519110224,82.2525458475068,81.94332575033572,81.32488555599356,82.17524082321403,0.06226381140903365,0.019914822146241976,0.009177613820406695,0.058724731569791855,0.8286245576150201,0.00293923579869234,0.01835522764081339,0.36316056921842227,0.7806721135144232,0.22995178387362977,0.13870917685594036,0.04403078478029466,0.08533854885920727,0.43743259797388423,0.006477587932634985,0.058059519724408794,0.7491800756159535,5.144129671995799,0.9789831023634303,1.0,0.9367400935367708,1.0,0.9792224341133817,1.0,8912.371313523292,0.24004658543301094,0.12425292828375728,0.13368807575669509,0.7414660191057729,0.0,0.0005929768537746004,0.0,0.12425292828375728,0.13368807575669509,0.5014194336727623,0.0,0.0005929768537746004,0.0,15.439418083216488,CAMPO GRANDE
17,9030.273231115836,8507.55748811878,5854.477361955644,14884.75059307148,0.2767348977278154,0.5901665787288205,1.2944556550710657,2.3148098300675537,0.9331305092168485,9.048710163697958,0.38176558300231794,0.38381525946318384,131.96371146824293,313.3963420397887,126.67298721714891,295.5306317523881,160.28949540015017,383.03911550170983,0.4570246322059746,1.0,2.0,2.0,2009.877627071576,0.0007032430491309363,1743.8805941169846,1557.3477552318473,1719.3233744648314,1776.3173520648481,1589.78451317971,1751.7601324126942,1586.3529452056637,1390.2996734509738,1573.5661342057783,1477.355747051225,127.19538431574088,125.60742695849069,124.25766320482802,126.4808035049783,0.039770216526734424,0.006387337805808862,0.009520748804884908,0.08661069376933274,0.7887759611135661,0.0014060177559956613,0.06752902422367733,0.4086035883365306,0.6293995684932171,0.06734560851602482,0.02743416734718483,0.04230716500128219,0.11580479161850371,0.6277109351305064,0.0032390292513328335,0.11615830313516512,0.6922064485179069,5.139166024477804,0.9995774029442352,1.0,0.9995774029442352,1.0,0.9995774029442352,1.0,18784.52708619877,0.1851717611358793,0.020476648012803477,0.1656627546589914,0.7894432312878985,0.0,0.0244173660403067,0.0,0.020476648012803477,0.1656627546589914,0.6042714701520192,0.0,0.0244173660403067,0.0,21.08100208623864,CAMPO LIMPO
18,7676.344718914959,8278.58310584075,5371.395628812121,13047.74034772708,0.2293610749368259,0.6069880704676998,1.204257610193796,2.0879423649084408,0.88752041637402,9.021427110253182,0.27142232550121764,0.29334278792611074,149.86454461513475,319.18349509789783,148.57106236804947,314.6302552289072,183.5118162277387,392.57502514292696,0.3415379982934197,2.0,2.0,2.0,1619.1724031882336,0.0007616554556632158,875.1870494084887,745.5797309259051,842.9286666678026,901.5505989673744,771.9432804847905,869.2922162266881,778.9914434504395,804.5156609525694,758.7615057053479,746.8575208484878,97.50012040800435,96.62567986622852,95.7512393244527,97.50012040800435,0.029869891881986438,0.009987172439069086,0.006413780465457211,0.08887667216419277,0.8207806487080813,0.0013743815283122594,0.04269745281290086,0.3618868405982742,0.6018724870979142,0.05526575699609433,0.03979665228449039,0.07261275659832606,0.08746671483951382,0.6691554319921615,0.0038099733900050694,0.07189271389940871,0.7152469998136874,5.129129684487649,0.9998291118011647,0.9999481994639383,0.9998291118011647,0.9999481994639383,0.9998427796417511,0.9999481994639383,10231.98670666561,0.18021979046291137,0.09009631323748056,0.1391547322464761,0.7470458191175537,0.01846171049784411,0.00524142490064537,0.0,0.09009631323748056,0.1391547322464761,0.5668260286546425,0.01846171049784411,0.00524142490064537,0.0,16.678551456232498,CANGAIBA
19,10889.741887218188,8210.789234717307,4402.789200292512,15292.5310875107,0.29784331174808676,0.5536025825448128,1.4046309943916087,2.260416272614823,1.2451156760359865,9.013204328729643,0.41295390796327636,0.41434418236201376,167.420698788032,371.6941664996984,152.53496774944156,340.468262197465,216.1598709365207,477.4717381756507,0.38066169474943284,1.0,2.0,2.0,2265.6172654903826,0.003683352784756634,1800.842399471645,1618.1934227650554,1784.0861030671508,1662.3775852639326,1479.728608557343,1645.621288859438,1495.4642393252273,1588.8927160390942,1548.9610156611993,1674.5145289533366,144.56443212483902,142.82181717205341,141.51485595746422,144.41921421210688,0.024677728350163977,0.004610838718056953,0.009903562035263175,0.1019904536156119,0.7920251972594733,0.0010065915511251096,0.06578562847030554,0.39330421162129303,0.6188032191275282,0.06061543913020868,0.020809871012605608,0.03829486228416542,0.1526788644355546,0.6263662492259527,0.004007121479465762,0.0972275924320473,0.6873015771569495,5.138032660874167,1.0,1.0,0.988831338064779,1.0,1.0,1.0,19538.806743738405,0.15553338225859137,0.034585209301192736,0.189471473554502,0.757485242688928,0.0,0.018458074455377112,0.0,0.034585209301192736,0.189471473554502,0.6019518604303369,0.0,0.018458074455377112,0.0,22.74588880077275,CAPAO REDONDO
20,6920.123844994623,9342.382462371901,5229.62909829144,12149.752943286063,0.1849560199690271,0.7134704430285851,0.9347762139475349,1.6938336483164926,0.8429593950253906,9.142311920379292,0.4382933735707299,0.4414181573998574,208.07918011736672,462.9451448877209,195.4822094617081,427.8199497219995,266.94802053312117,588.482651952748,0.7317065752656273,2.0,2.0,2.0,2425.0706382351636,0.004850325265548964,4672.900637623688,4151.320515543337,4614.320601920827,4691.893582456383,4170.313460376031,4633.313546753521,4174.677238744059,4068.6115010520257,4160.8169879596835,4219.0912767455475,139.59881603117714,136.6878706379613,134.66286514702855,138.71287612889407,0.07382586032657837,0.027179405350779215,0.00840380830806872,0.09520770171799373,0.7736822509440987,0.003031753630126057,0.018669219722355194,0.43417591753523166,0.7022416690223353,0.11192508226279803,0.05582817294813396,0.04020674577493672,0.22100056066779,0.5257809820015371,0.006925450422004205,0.0383330059227999,0.7552018251402002,5.146580681167046,0.9953713817156936,1.0,0.9953713817156936,1.0,0.9995722661666236,1.0,10811.096536989282,0.10776569942681702,0.12348099059508005,0.3150100744842282,0.5588817284364643,0.0,0.0026272064842274277,0.0,0.12348099059508005,0.3150100744842282,0.45111602900964726,0.0,0.0026272064842274277,0.0,21.52131415693004,CARRAO
21,12549.97536969562,11352.035270097487,6397.64466092317,18947.62003061879,0.20502647782458017,0.6295998643116427,1.1650219182390509,2.1160494409539523,1.085866192278857,9.337056347202488,0.355258346579002,0.3590464021237646,120.13960963104695,244.50294020304878,119.11703235246277,241.90968052787557,176.63302470892157,349.77527767247864,0.7247494133994118,2.0,2.0,2.0,2321.1084530084495,0.0038012704557762547,5739.310426080762,5111.273271772463,5646.133839427203,5522.660106280174,4894.622951971874,5429.483519626615,4955.823592284791,4761.847216080741,5002.948111872169,4499.528016930831,122.86506255831557,119.53312865842904,115.64587244189477,121.47675676669618,0.08473550417624985,0.023846991889601744,0.009986684420772303,0.11584553928095873,0.7424645926643264,0.0035104708873017793,0.01961021668078925,0.46866655906622806,0.6907336492133269,0.161941238621234,0.05637522800290384,0.04082465549756091,0.12810825673409093,0.563126046443974,0.007418407111141652,0.042206167589094803,0.9033191516721049,5.306978118073987,1.0,1.0,1.0,1.0,1.0,1.0,11234.617246177142,0.16939539733841436,0.10937785596727767,0.23636969581529482,0.6523503528882423,0.0,0.0018346277387969905,6.746759038827765e-05,0.10937785596727767,0.23636969581529482,0.48295495554982787,0.0,0.0018346277387969905,6.746759038827765e-05,20.33221244081116,CASA VERDE
22,9120.318137269878,8771.731237278254,5589.665492687207,14709.983629957085,0.27836466549313865,0.5890497140168331,1.4269850899622645,2.2155802260318387,0.9676069766913056,9.079289470363234,0.3989985653681458,0.3995685471234061,209.45147093107454,419.3439000218756,178.27875191914632,361.80803707994835,255.9968702905417,516.2244853797313,0.5453981748147961,2.0,2.0,2.0,2883.030218852479,0.004621709502893948,2200.395440997985,1933.628410961628,2181.843550589822,2158.7996314017505,1892.0326013653935,2140.2477409935873,1892.7032717432392,1945.0567599671729,1912.8305061635106,1892.0755582010588,159.1029641632794,157.96535359214258,157.72157989832755,158.85919046946438,0.03637400228050171,0.010347776510832383,0.007839224629418473,0.08785632839224629,0.813854047890536,0.0011972633979475485,0.042531356898517676,0.3748894021154968,0.5565111381372012,0.06287302119528178,0.030350825870040336,0.03872847339708593,0.11110039347640827,0.6973738565249841,0.003558223784385103,0.056015205751814644,0.6938739531404359,5.122993288591248,0.9969730590008086,1.0,0.9969730590008086,1.0,0.9969730590008086,1.0,20214.80043657243,0.10252451628503834,0.07267727775550979,0.18997104689335578,0.7241819414774707,0.0,0.013169733873663651,0.0,0.07267727775550979,0.18997104689335578,0.6216574251924325,0.0,0.013169733873663651,0.0,23.741901498221317,CIDADE ADEMAR
23,7185.594801200952,8372.963633321737,5439.353677842939,12624.948479043891,0.23506478205729608,0.585283607409239,1.6538571464962182,2.419617035370671,0.8420132266485076,9.032763178867846,0.21257440084955348,0.21423181124568494,158.38306074404093,339.9922243626615,144.04678068207016,310.49455689088444,204.09790827407457,439.0274317512688,0.17648567963045775,1.0,2.0,2.0,1093.3575439218566,0.0009097537058078265,1163.9299969443948,1048.4513446956162,1184.43717716066,1139.4746393101384,1023.9959870613596,1159.9818195264033,1021.5152828545685,1043.1134623772032,1036.223665878488,1044.64761613415,83.46349983691296,82.81982246027866,82.31918450067421,83.28470056562566,0.03827798767150527,0.00818585537217472,0.009279512162789156,0.07748392655928946,0.8084443560681381,0.0017564790879565188,0.05657188307814675,0.3861339204675168,0.7727453438793331,0.10123520169599001,0.07380238479047162,0.030655803130741923,0.23573082655703329,0.4438895395206562,0.005854703469852964,0.10883154083525387,0.6522962738998324,5.288508356439792,0.968898239011173,0.9976038488671679,0.968898239011173,0.9976038488671679,0.968898239011173,0.9976038488671679,6521.437047740773,0.23741986934341097,0.0793779965203444,0.1409630922767038,0.7642977360161111,0.0,0.01536117518684073,0.0,0.0793779965203444,0.1409630922767038,0.5268778666727002,0.0,0.01536117518684073,0.0,14.047567563339408,CIDADE DUTRA
24,6641.113253752569,10104.309518217426,6968.270494469215,13609.383748221784,0.16854188753862026,0.5700660542491032,1.455175336598616,2.683611289938071,0.6693924779766416,9.220717296797226,0.36416490687379566,0.36475600734363295,129.32845743457443,310.4881296012045,113.58423436552638,274.42925809825266,164.072796549721,393.3654450360423,0.3867567612934974,2.0,2.0,2.0,2244.124967097062,0.0005162987490125702,1525.5837063995552,1370.875166467598,1539.6926689603565,1562.402998300038,1407.6944583680809,1576.5119608608397,1463.7281853852007,1395.30456086142,1389.2848124178395,1260.165698370049,114.06548681478932,113.38940010208525,112.52014575717999,113.96890299868875,0.026542105033395904,0.008338062600951674,0.006417252368271707,0.06185882044789802,0.7792814423538656,0.0011350242284017987,0.11642729296721527,0.40762083985431335,0.6089988437940287,0.047525095304338356,0.025931555822574157,0.01941114495159698,0.07262909927919194,0.5949347771168882,0.005799391011340336,0.23376893651407005,0.7268342282634439,5.062845865001291,0.9999577481749156,1.0,0.9999577481749156,1.0,0.9999577481749156,1.0,13117.716927316384,0.17985612408151763,0.060719789755481535,0.17508057314153302,0.7499550055725542,0.0,0.014244631530431276,0.0,0.060719789755481535,0.17508057314153302,0.5700988814910366,0.0,0.014244631530431276,0.0,19.57059513371955,CIDADE LIDER
25,8698.805020338266,5438.387973353795,2501.392646829503,11200.19766716777,0.24286151916323817,0.6251618684994379,1.4910835936210685,2.2431326126528943,1.4990779047833644,8.601232968947258,0.23368861623761092,0.2345711520978442,144.243248615828,282.1367384442331,139.87823829469215,274.7334406830964,163.43389294289847,321.1542251462196,0.18985625092792863,1.0,2.0,2.0,1156.9748255872667,0.004659733958639114,642.0828169435335,584.1600446606851,662.838083151841,620.8559508403195,562.9331785574709,641.6112170486267,545.898711470766,574.514545556823,573.546611609078,572.864058413736,83.0954197901382,82.76062760726093,82.29191855123274,83.02846135356273,0.009749303621169917,0.0007872108513988131,0.007690444471357636,0.026704614266682816,0.9093496427273828,0.00024221872350732712,0.04547656533850067,0.2127184880717882,0.6015636713435145,0.046086569020952366,0.024741964912288663,0.023605847477632502,0.07983319290993296,0.6026400653431624,0.0011359778659797912,0.22195638247005134,0.3236949742041091,4.875971076413125,0.9874085629837822,0.99952925279795,0.9874085629837822,0.99952925279795,0.9874085629837822,0.99952925279795,12982.95234969194,0.30158081812279214,0.03082634191808293,0.16648085537504365,0.8026928027068734,0.0,0.0,0.0,0.03082634191808293,0.16648085537504365,0.5011119845840813,0.0,0.0,0.0,14.871001051749012,CIDADE TIRADENTES
26,15986.697714679472,16144.751811558303,10953.055402878103,26939.753117557575,0.21485644453650643,0.7051866021279127,1.026553962858572,1.5262814452270923,0.8999845572146974,9.689350310609573,0.37516913608486474,0.3751691360848634,250.64870006035008,709.2443462008032,214.52741688161518,627.0814937126911,337.26018991398246,954.3584617043203,2.316601966154557,2.0,10.0,15.0,903.2644288603656,0.045268722056745314,37256.97223691449,34690.923410479954,36882.527728970854,38024.738735881576,35458.68990944705,37650.29422793794,35640.4617297178,34114.177803549894,35074.80665996349,35853.62430990188,78.6359050081572,64.74356179004941,63.695083056607324,70.24807514062043,0.3150604185086944,0.0014736221632773356,0.026230474506336577,0.16121426466254052,0.4438549955791335,0.020041261420571766,0.03212496315944592,0.6745197160165038,0.7509015070022824,0.23890182233484272,0.0004507179152463033,0.12110645739028486,0.21816149882486188,0.380100503281718,0.021024658352059807,0.020254341900986465,1.147990511647202,6.1317586781619,0.9969657757210024,1.0,0.9969657757210024,1.0,0.9969657757210024,1.0,13796.07341963002,0.24745325472212776,0.16934838562393897,0.34326292410791887,0.4771848120060903,0.0,0.010203878262051685,0.0,0.16934838562393897,0.34326292410791887,0.22973155728396277,0.0,0.010203878262051685,0.0,19.365173915646526,CONSOLACAO
27,8469.179539265198,9459.196471179437,6108.715053343762,14577.89459260896,0.2513521169283437,0.6590896065546624,1.2370154219222875,1.8156610763133134,0.8697898635223442,9.154742718816726,0.21974391137030333,0.22320816263431165,86.18687445771744,201.85700875652927,83.86060339972332,197.63395697132196,115.79090920081312,273.27361876378694,0.5514714464059436,2.0,2.0,2.0,1673.4483522031042,0.003301038280920836,2486.77213608651,2193.4770809043794,2442.936727172816,2386.3658601121006,2093.0708049299697,2342.5304511984064,2113.7465852910755,2054.8231984238087,2143.2739429171743,2053.590866270444,91.8575352697926,87.33583344247374,86.49848125222951,90.26656610832856,0.05787001969398576,0.013836287431197294,0.008534060495884462,0.08079583901429076,0.820229258193203,0.002524869969196586,0.016209665202242086,0.3661623424103163,0.7224280204227145,0.06997335438821393,0.054897127695605966,0.024638173826547333,0.27371603107933234,0.47326303906889106,0.007008068443854133,0.09650420549755519,0.8148768126768662,5.131999835160081,0.9999362461307126,0.9999975273574846,0.9999362461307126,0.9999975273574846,0.9999362461307126,0.9999975273574846,8586.21285768311,0.11704430025261703,0.10375783112650408,0.21376298713808142,0.6813415981874453,0.0,0.0011375835479691386,0.0,0.10375783112650408,0.21376298713808142,0.5642972979348283,0.0,0.0011375835479691386,0.0,14.917462470677183,CURSINO
28,10387.034734950383,9821.542577418688,5916.480278940164,16303.515013890546,0.2209558668880428,0.6219593154406686,1.2088499114025226,2.049162597109176,1.013640229737021,9.192309116935967,0.358700644416125,0.36429649139328146,122.11517334538347,245.9419669017343,118.28126927678038,239.33558181841383,148.25274184323104,298.16809656880577,0.36140226795748637,1.0,2.0,2.0,1756.8119395906083,0.0004686843270014066,1619.1919030354447,1347.8667782747127,1482.2311043820223,1680.5394622359458,1409.2143374752138,1543.5786635825234,1391.2386062866835,1297.157117333379,1378.5405578749635,1336.5828428885688,105.68413563800829,104.08286085561421,102.58833772537976,105.47063233368907,0.03834972474794334,0.011443063029628255,0.008597760870909878,0.09352384486917796,0.8099832993134162,0.0019793406321519146,0.03612296653677244,0.38115414090405425,0.7049348450512132,0.06082102352045649,0.16523915928004698,0.028831974011403885,0.09416613679091129,0.5494095529851568,0.004343903016592045,0.09718825039543248,0.8741697449709545,5.3178854890009095,0.9999995379347769,1.0,0.9999995379347769,1.0,0.9999995379347769,1.0,12030.596573542041,0.19575760156708388,0.09298708549311628,0.2113067514791163,0.6844787817800472,0.0,0.011227381247720289,0.0,0.09298708549311628,0.2113067514791163,0.4887211802129634,0.0,0.011227381247720289,0.0,17.83544753119921,ERMELINO MATARAZZO
29,9880.847663987128,8887.88358236067,5237.127827452801,15117.97549143993,0.28181940449682985,0.5685727637834392,1.3372307522993438,2.2393862743730355,1.0601115814106645,9.092444232939428,0.3296713084400551,0.331433347579082,191.92403255259526,424.82369466801197,180.8334943990973,399.7142918730241,246.15393007615916,547.5199208646729,0.5829380634902548,2.0,2.0,2.0,2507.510057032503,0.005529478210538992,2303.9057097985205,1973.787515692997,2159.2595733614617,2393.271226365097,2063.1530322595736,2248.625089928037,2070.3275452601197,1924.8550752222675,2018.470273976285,1955.1970712180025,139.6163728859968,139.52482116607158,139.3417177262211,139.52482116607158,0.04924425298028002,0.011066958814572734,0.008504475062205221,0.09373491291268987,0.8052883722657556,0.0022653841868756266,0.029895643777620974,0.38731263874063976,0.6772915324530424,0.1124179400744026,0.037688347585574176,0.041108459755343676,0.10109320430503456,0.5896925890913446,0.005489193912926761,0.11251026527537368,0.6806267364960865,5.206468451704861,0.9999760773890115,1.0,0.9999760773890115,1.0,0.9999760773890115,1.0,12455.799782700125,0.3453094512957777,0.05642015333850618,0.0852238930514797,0.8476013840650432,0.0,0.00959527518864203,0.0011592943563289446,0.05642015333850618,0.0852238930514797,0.5022919327692654,0.0,0.00959527518864203,0.0011592943563289446,21.192185930919496,FREGUESIA DO O
30,10087.605344175316,7827.999673074913,4480.622097005815,14568.22744118113,0.28517426098603355,0.5747578585093567,1.4943279461246708,2.2770317146314962,1.1790810569600403,8.965462286752414,0.10463611149046179,0.10518157739692474,102.10863056932058,233.76724291267726,97.32139713657018,222.99430727042844,135.37937974567416,307.19896802779755,0.04022510870535611,1.0,2.0,2.0,328.0350876111274,0.0010814899347925168,233.90237738841367,217.6313613235065,243.8526441801133,213.06464699558876,196.79363093068162,223.0149137872884,198.05517638239613,246.57858416943557,207.21249612709406,200.58518701814717,39.018479872369625,38.77091434490356,38.404947912997194,38.91084268651481,0.024044042052200443,0.0026531356747255663,0.008523198355055881,0.09607667562099957,0.7288163698471131,0.0005306271349451132,0.13935595131496037,0.4523523565667569,0.7139613939812062,0.041794933469367565,0.07848566118106846,0.029051184297360297,0.12385655650288391,0.4920031131086516,0.0009498998534667487,0.23385865158720154,0.6934194404731429,5.430862919348018,0.942714292998886,0.9948195158373552,0.942714292998886,0.9948195158373552,0.9590218382662111,0.995744015258675,4147.881712823334,0.4258606930065004,0.025168459207125567,0.09555804274138838,0.8685853873381387,0.0,0.010688110713347347,0.0,0.025168459207125567,0.09555804274138838,0.4427246943316382,0.0,0.010688110713347347,0.0,7.822094482338741,GRAJAU
31,8751.355393147085,9241.136253024415,5821.990354994259,14573.345748141344,0.23612119688405825,0.6007775463651168,1.3654526496266188,2.254076790241236,0.9175520378512623,9.131420128181942,0.2998031565130516,0.30222569819719985,162.08641527107918,364.1499535216898,151.3154508582521,339.9007441487747,203.42475287675484,460.90225831488254,0.26373461029204326,1.0,2.0,2.0,1632.938146639099,0.0006254099338613783,1076.7238665548764,959.2763563122945,1091.6958749995185,1055.5317190799283,938.0842088373465,1070.5037275245706,937.9414101416365,1025.480904811636,948.6802825748205,940.5956993542651,91.51434666694868,90.5074651021534,89.94808645504492,91.40247093752699,0.024572948753850462,0.00287034444133296,0.009031083730047606,0.06902828339400728,0.7418090170820498,0.0009101092131055727,0.15177821338560626,0.43629290414367894,0.6515343147248434,0.04315049116444266,0.05052998577794229,0.030857510426401134,0.07395081539583774,0.56614967017534,0.0036600292661952438,0.2317014977938409,0.7381409021735541,5.303428992978517,0.9928765076354512,0.9987827053255061,0.9928765076354512,0.9987827053255061,0.9928765076354512,0.9987827053255061,12266.417045759272,0.2578132426757206,0.04729835032975257,0.17693721264492718,0.7626692938667726,0.0,0.013095143158547642,0.0,0.04729835032975257,0.17693721264492718,0.5048560511910519,0.0,0.013095143158547642,0.0,16.736755887354054,GUAIANASES
32,5413.941923688145,11190.958319987545,7636.816396282015,13050.75831997016,0.10016232029682415,0.7891074644958462,0.8708756967819578,1.2423533456021298,0.5358670353703268,9.322861437535096,0.35070433089374375,0.3565539834441532,220.16011592202952,507.34603311113636,191.34893442752386,439.72660859589956,303.5573388040876,695.4946057697132,1.5051726445787064,2.0,2.0,12.0,1009.2855773203389,0.05131443771054233,12514.08843720048,11367.273278720972,12807.884685221503,12720.565955309316,11573.75079682981,13014.36220333034,11572.244979734505,11528.982977324908,11470.51203777539,11655.899363522765,102.10714069365427,87.89805639000659,84.70376612019433,93.4054534069243,0.3605683836589698,0.002220248667850799,0.019205150976909415,0.06283303730017761,0.49900088809946713,0.009658081705150976,0.046514209591474245,0.598977384466408,0.7152341496364958,0.22847764679495786,0.0013637949600377168,0.05052950421338438,0.2995035006242612,0.37315351737084923,0.008398074101875375,0.03857396193463409,1.160720255571401,5.619178388259927,0.994659081023409,1.0,0.9811758697648169,1.0,0.9949701463413799,1.0,8986.109595584128,0.23054624985945749,0.13184440340767717,0.33787880649269963,0.49967535185280165,0.0,0.0029200037187757685,0.027681434528045685,0.13184440340767717,0.33787880649269963,0.2691291019933443,0.0,0.0029200037187757685,0.027681434528045685,20.132919321513114,MOEMA
33,7385.295739082102,6378.034943215896,3280.400360592642,10665.696099674744,0.2419996187914556,0.5851114998543423,1.4714274920989392,2.541156130244472,1.1790677158073954,8.760614875923515,0.18766573009477674,0.188430358530762,103.75378432346035,192.27731446995153,103.75378432346035,192.27731446995153,131.41411913249914,244.65841847820653,0.10521885224367844,1.0,2.0,2.0,993.9647003043132,0.0006694828968831578,620.0500253556635,574.2866736340042,634.1079734135603,543.9172111064039,498.1538593847447,557.9751591643007,510.84509127536893,570.5082315985969,536.2202665093744,541.7814895221132,72.26213956230612,71.38717063598189,70.76954551151773,71.90185823970202,0.013916947250280583,0.0032547699214365883,0.005218855218855219,0.052693602693602695,0.8056677890011223,0.000505050505050505,0.11874298540965207,0.3554085672941454,0.6863036778173703,0.05858166237920859,0.0305755751738991,0.019987799188143696,0.1378568720475697,0.4963415899610968,0.00259899952033763,0.2540575017297445,0.5884357322234157,4.836534537082848,0.9804647565809366,0.9993331491849381,0.9804647565809366,0.9993331491849381,0.9804793558445976,0.9993331491849381,7705.220597886365,0.4486251162209741,0.04335370036961464,0.09050626731228914,0.8640392942895466,0.0,0.0021007380285494696,0.0,0.04335370036961464,0.09050626731228914,0.4154141780685726,0.0,0.0021007380285494696,0.0,13.539738149482643,IGUATEMI
